Date,return,VaR,breach
2011-06-30,4104.570398246542,12589.67696201412,0
2011-07-01,7297.327199481792,12589.67696201412,0
2011-07-05,2835.947070861999,12589.67696201412,0
2011-07-06,3287.275400515679,12589.67696201412,0
2011-07-07,5691.541155496452,12589.67696201412,0
2011-07-08,342.66903745864823,12589.67696201412,0
2011-07-11,-5894.864912552576,12589.67696201412,0
2011-07-12,-583.3148887222702,12589.67696201412,0
2011-07-13,4039.077358645248,12589.67696201412,0
2011-07-14,-7360.39731379109,12589.67696201412,0
2011-07-15,4528.063968029303,11711.22091863381,0
2011-07-18,-6052.238497658444,11711.22091863381,0
2011-07-19,12963.934427552176,11711.22091863381,0
2011-07-20,-2023.579477872992,11711.22091863381,0
2011-07-21,5183.978780270021,11711.22091863381,0
2011-07-22,3527.112336908585,11711.22091863381,0
2011-07-25,-4933.333159880336,11711.22091863381,0
2011-07-26,-131.80692419568308,11711.22091863381,0
2011-07-27,-12938.77590770268,12589.67696201412,1
2011-07-28,-685.7144890842109,12589.67696201412,0
2011-07-29,1705.8986163740628,12589.67696201412,0
2011-08-01,-587.69903122217,12589.67696201412,0
2011-08-02,-4560.227354032088,12589.67696201412,0
2011-08-03,3706.460259141657,12589.67696201412,0
2011-08-04,-20835.44880438947,12912.94808189599,1
2011-08-05,-7185.437802675514,12912.94808189599,0
2011-08-08,-27735.22748197271,13381.05110065894,1
2011-08-09,29358.40331218716,13381.05110065894,0
2011-08-10,-14560.782602290066,13733.559188050496,1
2011-08-11,10074.307267898132,13733.559188050496,0
2011-08-12,8241.924991091519,13733.559188050496,0
2011-08-15,11625.946565094722,13733.559188050496,0
2011-08-16,799.0284054484763,13733.559188050496,0
2011-08-17,5171.355594112261,13733.559188050496,0
2011-08-18,-18551.37820020669,16516.174445269204,1
2011-08-19,-5999.755940251637,16516.174445269204,0
2011-08-22,3667.320645039978,16516.174445269204,0
2011-08-23,10224.550927938208,16516.174445269204,0
2011-08-24,-3988.9978892678296,16516.174445269204,0
2011-08-25,-5907.256400839011,16516.174445269204,0
2011-08-26,15494.484010749737,16516.174445269204,0
2011-08-29,10461.186303141943,16516.174445269204,0
2011-08-30,9995.49854052573,16516.174445269204,0
2011-08-31,-2396.9627674525136,16516.174445269204,0
2011-09-01,-946.276625129048,16516.174445269204,0
2011-09-02,-3075.312627301092,16516.174445269204,0
2011-09-06,-2086.8095111659686,16516.174445269204,0
2011-09-07,7021.251674083781,16516.174445269204,0
2011-09-08,-81.54248858023658,16516.174445269204,0
2011-09-09,-14201.73739584488,16516.174445269204,0
2011-09-12,750.0795882678661,16516.174445269204,0
2011-09-13,3473.2005941018065,16516.174445269204,0
2011-09-14,9235.60929184288,16516.174445269204,0
2011-09-15,4016.9015559826175,16516.174445269204,0
2011-09-16,6747.034268340444,16516.174445269204,0
2011-09-19,-3618.604806064299,16516.174445269204,0
2011-09-20,2471.086630822186,16516.174445269204,0
2011-09-21,-11684.122936626996,16516.174445269204,0
2011-09-22,-14465.995021407836,16516.174445269204,0
2011-09-23,-9530.030876355222,16516.174445269204,0
2011-09-26,7955.860471352303,16516.174445269204,0
2011-09-27,5692.263771032886,16516.174445269204,0
2011-09-28,-16639.351404443118,17576.244534367266,0
2011-09-29,7862.282878230802,17576.244534367266,0
2011-09-30,-8640.122870419273,17576.244534367266,0
2011-10-03,-7808.046276518757,17576.244534367266,0
2011-10-04,6695.226862057117,17576.244534367266,0
2011-10-05,10922.843568309989,17576.244534367266,0
2011-10-06,7066.118235421489,17576.244534367266,0
2011-10-07,-7114.1319081704505,17576.244534367266,0
2011-10-10,19988.348091219803,17576.244534367266,0
2011-10-11,-1314.7014485157238,17576.244534367266,0
2011-10-12,2646.2835217155034,17576.244534367266,0
2011-10-13,398.65095440198417,17576.244534367266,0
2011-10-14,7523.948387030839,17576.244534367266,0
2011-10-17,-7997.848591115438,17576.244534367266,0
2011-10-18,9335.67095039847,17576.244534367266,0
2011-10-19,-9063.70022977998,17576.244534367266,0
2011-10-20,-1150.120611337726,17576.244534367266,0
2011-10-21,10280.36811141133,17576.244534367266,0
2011-10-24,9135.312426818971,17576.244534367266,0
2011-10-25,-1309.0061596374194,17576.244534367266,0
2011-10-26,3288.883747016389,17576.244534367266,0
2011-10-27,13838.5410767149,17576.244534367266,0
2011-10-28,2537.187040125885,17576.244534367266,0
2011-10-31,-6948.291244777395,17576.244534367266,0
2011-11-01,-8703.292036708734,17576.244534367266,0
2011-11-02,8068.126544195633,17576.244534367266,0
2011-11-03,9722.31032181122,17576.244534367266,0
2011-11-04,-4131.874532278767,17576.244534367266,0
2011-11-07,8884.276474886228,17576.244534367266,0
2011-11-08,3181.484879714524,17576.244534367266,0
2011-11-09,-18700.252690463065,18624.32670043232,1
2011-11-10,1058.647307563674,18624.32670043232,0
2011-11-11,12109.821653285831,18624.32670043232,0
2011-11-14,-2379.6109734454385,18624.32670043232,0
2011-11-15,2755.71844755168,18624.32670043232,0
2011-11-16,-8934.522406784545,18624.32670043232,0
2011-11-17,-11511.85790164631,18624.32670043232,0
2011-11-18,-236.0925198042552,18624.32670043232,0
2011-11-21,-13771.434846913438,18624.32670043232,0
2011-11-22,2065.1088321815278,18624.32670043232,0
2011-11-23,-11385.07134336969,18624.32670043232,0
2011-11-25,-6097.4957077545005,18624.32670043232,0
2011-11-28,19945.215544568164,18624.32670043232,0
2011-11-29,-131.7282785483237,18624.32670043232,0
2011-11-30,23153.63933924652,18624.32670043232,0
2011-12-01,-1795.0152986363717,18624.32670043232,0
2011-12-02,3119.4701649017943,18624.32670043232,0
2011-12-05,3769.314048778925,18624.32670043232,0
2011-12-06,-1438.559983484363,18624.32670043232,0
2011-12-07,4207.376954055122,18624.32670043232,0
2011-12-08,-13264.384545032051,18624.32670043232,0
2011-12-09,5265.508079552845,18624.32670043232,0
2011-12-12,-10082.503865076256,18624.32670043232,0
2011-12-13,-6624.881930127637,18624.32670043232,0
2011-12-14,-7101.198920140106,18624.32670043232,0
2011-12-15,685.5225935879051,18624.32670043232,0
2011-12-16,6616.137262177896,18624.32670043232,0
2011-12-19,-3649.9463411423594,18624.32670043232,0
2011-12-20,13601.518007229222,18624.32670043232,0
2011-12-21,-2168.9978387065967,18624.32670043232,0
2011-12-22,5266.090876897515,18624.32670043232,0
2011-12-23,2804.3420889475287,18624.32670043232,0
2011-12-27,309.8238804695318,18624.32670043232,0
2011-12-28,-7151.2242550848,18624.32670043232,0
2011-12-29,5937.243555510973,18624.32670043232,0
2011-12-30,-514.2587380391518,18624.32670043232,0
2012-01-03,9534.527287287476,18624.32670043232,0
2012-01-04,-1291.785707670876,18624.32670043232,0
2012-01-05,2170.82675384724,18624.32670043232,0
2012-01-06,-134.8052953541771,18624.32670043232,0
2012-01-09,342.7962591865252,18624.32670043232,0
2012-01-10,6794.659804733469,18624.32670043232,0
2012-01-11,4529.064725029692,18624.32670043232,0
2012-01-12,1748.6268033759484,18624.32670043232,0
2012-01-13,-1690.130095903851,18624.32670043232,0
2012-01-17,4642.800560101383,18624.32670043232,0
2012-01-18,4577.293850965051,18624.32670043232,0
2012-01-19,-657.7768954048662,18624.32670043232,0
2012-01-20,173.55701030786142,18624.32670043232,0
2012-01-23,-2129.096651467892,18624.32670043232,0
2012-01-24,-1293.832231462262,18624.32670043232,0
2012-01-25,8426.084193721907,18624.32670043232,0
2012-01-26,971.0232118207688,18624.32670043232,0
2012-01-27,2028.211043120368,18624.32670043232,0
2012-01-30,37.192405818578194,18624.32670043232,0
2012-01-31,3781.071479326298,18624.32670043232,0
2012-02-01,2572.446240049171,18624.32670043232,0
2012-02-02,2157.85963454365,18624.32670043232,0
2012-02-03,-98.76194598047944,18624.32670043232,0
2012-02-06,1662.2305870735572,18624.32670043232,0
2012-02-07,639.6886550687408,18624.32670043232,0
2012-02-08,906.9990781300896,18624.32670043232,0
2012-02-09,-1550.265365350264,18624.32670043232,0
2012-02-10,-2010.6305611203536,18624.32670043232,0
2012-02-13,5101.059841013519,18624.32670043232,0
2012-02-14,216.297869496702,18624.32670043232,0
2012-02-15,-2363.325236133556,18624.32670043232,0
2012-02-16,4502.346906242576,18624.32670043232,0
2012-02-17,939.6762513400756,18624.32670043232,0
2012-02-21,736.2391881999201,18624.32670043232,0
2012-02-22,2861.293355547972,18624.32670043232,0
2012-02-23,2710.1583710561235,18624.32670043232,0
2012-02-24,2251.8843667548467,18624.32670043232,0
2012-02-27,2747.643584416296,18624.32670043232,0
2012-02-28,2478.8940908836053,18624.32670043232,0
2012-02-29,-12061.06951481369,18624.32670043232,0
2012-03-01,2839.906088941595,18624.32670043232,0
2012-03-02,260.775802022037,18624.32670043232,0
2012-03-05,-5067.706180921582,18624.32670043232,0
2012-03-06,-8520.548401947954,18624.32670043232,0
2012-03-07,3491.186996562193,18624.32670043232,0
2012-03-08,4930.3744104220505,18624.32670043232,0
2012-03-09,3807.3020601703142,18624.32670043232,0
2012-03-12,-1185.300142497194,18624.32670043232,0
2012-03-13,3743.071005504221,18624.32670043232,0
2012-03-14,-9566.789329483578,18624.32670043232,0
2012-03-15,5258.607410914655,18624.32670043232,0
2012-03-16,1529.151994483891,18624.32670043232,0
2012-03-19,-384.8303736790812,18624.32670043232,0
2012-03-20,-2113.7338260643983,18624.32670043232,0
2012-03-21,1902.7361788758828,18624.32670043232,0
2012-03-22,-4134.21059980192,18624.32670043232,0
2012-03-23,6119.135250688269,18624.32670043232,0
2012-03-26,9720.459806343964,18624.32670043232,0
2012-03-27,-1138.0200167076107,18624.32670043232,0
2012-03-28,-4933.5641694781125,18624.32670043232,0
2012-03-29,629.2615972379431,18624.32670043232,0
2012-03-30,-1007.8144426767624,18624.32670043232,0
2012-04-02,6510.809163800579,18624.32670043232,0
2012-04-03,-9663.335614177737,18624.32670043232,0
2012-04-04,-5098.411865373336,18624.32670043232,0
2012-04-05,2545.51007715444,18624.32670043232,0
2012-04-09,2.2179027590581506,18624.32670043232,0
2012-04-10,-5718.544290013535,18624.32670043232,0
2012-04-11,1795.832936760811,18624.32670043232,0
2012-04-12,8257.480825081539,18624.32670043232,0
2012-04-13,-4879.441519816765,18624.32670043232,0
2012-04-16,-1121.8117581360682,18624.32670043232,0
2012-04-17,8475.564279524046,18624.32670043232,0
2012-04-18,-2185.613098825432,18624.32670043232,0
2012-04-19,-3517.0351910510462,18624.32670043232,0
2012-04-20,1147.3058544619698,18624.32670043232,0
2012-04-23,-3700.350537718141,18624.32670043232,0
2012-04-24,727.1078680719639,18624.32670043232,0
2012-04-25,7176.216332924546,18624.32670043232,0
2012-04-26,6983.923694030101,18624.32670043232,0
2012-04-27,1522.2362682654104,18624.32670043232,0
2012-04-30,-1698.216469261409,18624.32670043232,0
2012-05-01,1900.879970558476,18624.32670043232,0
2012-05-02,-719.1506358249385,18624.32670043232,0
2012-05-03,-6177.547536664328,18624.32670043232,0
2012-05-04,-7348.619366567185,18624.32670043232,0
2012-05-07,112.96010744394654,18624.32670043232,0
2012-05-08,-4015.509480015344,18624.32670043232,0
2012-05-09,-4879.691489272649,18624.32670043232,0
2012-05-10,790.0860120101086,18624.32670043232,0
2012-05-11,-929.632001533476,18624.32670043232,0
2012-05-14,-5398.641968695281,18624.32670043232,0
2012-05-15,-4030.100598999559,18624.32670043232,0
2012-05-16,-1861.744211928833,18624.32670043232,0
2012-05-17,-1262.944252299162,18624.32670043232,0
2012-05-18,-3388.784580427892,18624.32670043232,0
2012-05-21,9798.35055496655,18624.32670043232,0
2012-05-22,-4268.216129775441,18624.32670043232,0
2012-05-23,1591.2624486489424,18624.32670043232,0
2012-05-24,16.28804241083948,18624.32670043232,0
2012-05-25,236.9275994550503,18624.32670043232,0
2012-05-29,4812.648105595004,18624.32670043232,0
2012-05-30,-1627.3615885117542,18624.32670043232,0
2012-05-31,1268.7586566157752,18624.32670043232,0
2012-06-01,-3726.784175597773,18624.32670043232,0
2012-06-04,-2435.896455785936,18624.32670043232,0
2012-06-05,987.9132035283112,18624.32670043232,0
2012-06-06,8351.944774888458,18624.32670043232,0
2012-06-07,-1865.134672877079,18624.32670043232,0
2012-06-08,4915.271420977012,18624.32670043232,0
2012-06-11,-5921.885867052093,18624.32670043232,0
2012-06-12,5617.03878239826,18624.32670043232,0
2012-06-13,-762.47727798339,18624.32670043232,0
2012-06-14,6608.729437630595,18624.32670043232,0
2012-06-15,7579.237308525592,18624.32670043232,0
2012-06-18,2588.7982289645656,18624.32670043232,0
2012-06-19,1755.5570159229885,18624.32670043232,0
2012-06-20,-881.050046472225,18624.32670043232,0
2012-06-21,-16138.994241191616,18624.32670043232,0
2012-06-22,1856.8897785315123,18624.32670043232,0
2012-06-25,-4988.655698588034,18624.32670043232,0
2012-06-26,903.9686320400324,18624.32670043232,0
2012-06-27,5987.541549675578,18624.32670043232,0
2012-06-28,-2860.207045287117,18624.32670043232,0
2012-06-29,15555.17240686289,18624.32670043232,0
2012-07-02,4274.313945389832,18624.32670043232,0
2012-07-03,4289.27826116236,18624.32670043232,0
2012-07-05,-3144.862323897527,18624.32670043232,0
2012-07-06,-5327.059449585905,18624.32670043232,0
2012-07-09,1762.605699671916,18624.32670043232,0
2012-07-10,-6600.152626834252,18624.32670043232,0
2012-07-11,1226.5634613108866,18624.32670043232,0
2012-07-12,-1544.109685203814,18624.32670043232,0
2012-07-13,10842.305340537756,18624.32670043232,0
2012-07-16,-189.5432472375488,18624.32670043232,0
2012-07-17,1411.87033472732,18624.32670043232,0
2012-07-18,4152.44553502866,18624.32670043232,0
2012-07-19,1252.1611072456128,18624.32670043232,0
2012-07-20,-2194.5170353021304,18624.32670043232,0
2012-07-23,-5325.068005582826,18624.32670043232,0
2012-07-24,-2733.938471501318,18624.32670043232,0
2012-07-25,2864.948395315569,18624.32670043232,0
2012-07-26,8574.40124910251,18624.32670043232,0
2012-07-27,6933.239910091713,18624.32670043232,0
2012-07-30,1756.3368951328246,18624.32670043232,0
2012-07-31,-4608.191946798821,18624.32670043232,0
2012-08-01,-3075.382083043955,18624.32670043232,0
2012-08-02,-3723.823124418461,18624.32670043232,0
2012-08-03,9091.852413195387,17576.244534367266,0
2012-08-06,1980.8641129936495,17576.244534367266,0
2012-08-07,-255.91626450670316,16384.169251184852,0
2012-08-08,-416.3639119779477,16384.169251184852,0
2012-08-09,820.6000200823445,16384.169251184852,0
2012-08-10,2418.209534607065,16384.169251184852,0
2012-08-13,-1856.1855299258505,16384.169251184852,0
2012-08-14,-4154.040380797446,16384.169251184852,0
2012-08-15,-2374.7501658867395,16384.169251184852,0
2012-08-16,3165.07429788682,16384.169251184852,0
2012-08-17,2171.6100983815445,15285.764639101884,0
2012-08-20,1071.328925174058,15285.764639101884,0
2012-08-21,778.2837155219433,15285.764639101884,0
2012-08-22,5952.978128757525,15285.764639101884,0
2012-08-23,-2629.0664722835672,15285.764639101884,0
2012-08-24,3448.7238227431617,15285.764639101884,0
2012-08-27,1019.2734310123868,15285.764639101884,0
2012-08-28,263.12278907981744,15285.764639101884,0
2012-08-29,-1606.3552733724357,15285.764639101884,0
2012-08-30,-3112.1055964234893,15285.764639101884,0
2012-08-31,9781.368271303914,15285.764639101884,0
2012-09-04,-566.6949037343053,15285.764639101884,0
2012-09-05,-1846.6099825538545,15285.764639101884,0
2012-09-06,8386.776273903179,15285.764639101884,0
2012-09-07,4361.420447808348,15285.764639101884,0
2012-09-10,-3842.210391821166,15285.764639101884,0
2012-09-11,642.708730779502,15285.764639101884,0
2012-09-12,-1120.0934195975033,15285.764639101884,0
2012-09-13,11085.77389999708,15285.764639101884,0
2012-09-14,-3651.485020585831,15285.764639101884,0
2012-09-17,-285.2519250524535,15285.764639101884,0
2012-09-18,1916.330520602663,15285.764639101884,0
2012-09-19,1980.9012832599908,15285.764639101884,0
2012-09-20,423.519280862136,15285.764639101884,0
2012-09-21,464.9272277907105,14931.53895010974,0
2012-09-24,245.18465195684968,14931.53895010974,0
2012-09-25,-4208.031230537392,14931.53895010974,0
2012-09-26,-1554.436087298851,14931.53895010974,0
2012-09-27,6059.124373725778,13512.83919295393,0
2012-09-28,-3037.0871285359685,13512.83919295393,0
2012-10-01,2856.1927816511898,13512.83919295393,0
2012-10-02,116.0626444697195,13512.83919295393,0
2012-10-03,2794.8976363708343,13512.83919295393,0
2012-10-04,2188.610557607475,13512.83919295393,0
2012-10-05,-4076.510516179227,13512.83919295393,0
2012-10-08,-456.2244191167456,13512.83919295393,0
2012-10-09,-7339.477235832165,13512.83919295393,0
2012-10-10,-2215.568470959818,13512.83919295393,0
2012-10-11,2480.33690451169,13512.83919295393,0
2012-10-12,-2451.517830143314,13512.83919295393,0
2012-10-15,2894.968163073544,13512.83919295393,0
2012-10-16,3519.1673447994544,13512.83919295393,0
2012-10-17,494.38440807034897,13512.83919295393,0
2012-10-18,-3762.2379955314736,13512.83919295393,0
2012-10-19,-8338.94262852326,13512.83919295393,0
2012-10-22,-976.3904271544272,13512.83919295393,0
2012-10-23,-6770.800425630088,13512.83919295393,0
2012-10-24,-4695.101382289553,13512.83919295393,0
2012-10-25,1514.7674632761657,13512.83919295393,0
2012-10-26,3234.1176896341067,13512.83919295393,0
2012-10-31,2274.7880098986734,13512.83919295393,0
2012-11-01,3509.688069131146,13512.83919295393,0
2012-11-02,-8710.572065515325,13512.83919295393,0
2012-11-05,3215.0397798742238,13512.83919295393,0
2012-11-06,5101.929197073052,13512.83919295393,0
2012-11-07,-9087.456743148785,13512.83919295393,0
2012-11-08,-2230.3828773672494,13512.83919295393,0
2012-11-09,647.5013147112425,13512.83919295393,0
2012-11-12,562.8049615005359,12650.693879620683,0
2012-11-13,-1569.9707337819534,12650.693879620683,0
2012-11-14,-7881.600655065431,12650.693879620683,0
2012-11-15,-2454.9443773808807,12650.693879620683,0
2012-11-16,2547.8337825613808,12650.693879620683,0
2012-11-19,12402.356472089368,12650.693879620683,0
2012-11-20,-2690.169845033013,12650.693879620683,0
2012-11-21,1131.266784639694,12650.693879620683,0
2012-11-23,9702.280063258737,11716.310447377247,0
2012-11-26,-249.40756327607951,11716.310447377247,0
2012-11-27,-2729.597694886384,11052.001033447594,0
2012-11-28,2519.9882913845454,11052.001033447594,0
2012-11-29,3398.86785403944,11052.001033447594,0
2012-11-30,-1570.816016405468,11052.001033447594,0
2012-12-03,-2658.9027461983137,11052.001033447594,0
2012-12-04,-961.2115476354356,11052.001033447594,0
2012-12-05,667.5303193588185,11052.001033447594,0
2012-12-06,2916.6517042098085,11052.001033447594,0
2012-12-07,95.31436309142065,11052.001033447594,0
2012-12-10,1935.6297057562076,11052.001033447594,0
2012-12-11,2027.7841594371305,9868.72805711801,0
2012-12-12,-2518.1528377748105,9868.72805711801,0
2012-12-13,-4779.561062301765,9614.097008983716,0
2012-12-14,-584.8999249142804,9614.097008983716,0
2012-12-17,3523.137643044961,9614.097008983716,0
2012-12-18,1912.8951689719056,9614.097008983716,0
2012-12-19,-4007.28837007912,9614.097008983716,0
2012-12-20,1653.5253975941566,9614.097008983716,0
2012-12-21,-2194.646588692613,9614.097008983716,0
2012-12-24,-2030.8554882322385,9614.097008983716,0
2012-12-26,-1487.2612392184408,9614.097008983716,0
2012-12-27,386.89677864209153,9614.097008983716,0
2012-12-28,-5675.561247251553,9614.097008983716,0
2012-12-31,7132.751602410481,9614.097008983716,0
2013-01-02,12880.846810385035,9614.097008983716,0
2013-01-03,-6590.141481416412,9614.097008983716,0
2013-01-04,2893.643678517845,9614.097008983716,0
2013-01-07,-2483.556893644638,9614.097008983716,0
2013-01-08,971.4125265013204,9614.097008983716,0
2013-01-09,1227.0834362183468,9614.097008983716,0
2013-01-10,5443.587807676427,9614.097008983716,0
2013-01-11,1325.9529332839538,9614.097008983716,0
2013-01-14,-651.3121060728978,9614.097008983716,0
2013-01-15,2500.223208391291,9614.097008983716,0
2013-01-16,521.1067065173028,9614.097008983716,0
2013-01-17,2002.087883952586,9614.097008983716,0
2013-01-18,3020.946085558646,9614.097008983716,0
2013-01-22,4238.32195315422,9614.097008983716,0
2013-01-23,168.3651735780575,9614.097008983716,0
2013-01-24,-2369.6967503457254,9614.097008983716,0
2013-01-25,-803.1788668150153,9614.097008983716,0
2013-01-28,-1968.12580588435,9614.097008983716,0
2013-01-29,1622.4138381793705,9614.097008983716,0
2013-01-30,-1668.3545985608057,9614.097008983716,0
2013-01-31,-1181.992719774387,9614.097008983716,0
2013-02-01,3105.8546010605714,9614.097008983716,0
2013-02-04,-3090.1281341090457,9614.097008983716,0
2013-02-05,3759.508703923559,9614.097008983716,0
2013-02-06,2873.646736606905,9614.097008983716,0
2013-02-07,-1859.642321404651,9614.097008983716,0
2013-02-08,4041.301287050115,9614.097008983716,0
2013-02-11,-2056.984053173844,9614.097008983716,0
2013-02-12,545.3842012066584,9614.097008983716,0
2013-02-13,-2319.72606883906,9614.097008983716,0
2013-02-14,2146.7244259628087,9614.097008983716,0
2013-02-15,-3911.666887146434,9614.097008983716,0
2013-02-19,2817.2366590027987,9614.097008983716,0
2013-02-20,-10575.542122145716,10110.316803082043,1
2013-02-21,-1036.2601229380575,10110.316803082043,0
2013-02-22,6349.624858035252,10110.316803082043,0
2013-02-25,-5323.318177285988,10110.316803082043,0
2013-02-26,4460.017069346369,10110.316803082043,0
2013-02-27,5180.265397463269,10110.316803082043,0
2013-02-28,-2252.8342124874725,10110.316803082043,0
2013-03-01,2783.260306720313,10110.316803082043,0
2013-03-04,1720.5556127630175,9614.097008983716,0
