Date,return,VaR,breach
2011-09-13,3473.2005941018065,8209.15192663579,0
2011-09-14,9235.60929184288,8209.15192663579,0
2011-09-15,4016.9015559826175,8209.15192663579,0
2011-09-16,6747.034268340444,8209.15192663579,0
2011-09-19,-3618.604806064299,8209.15192663579,0
2011-09-20,2471.086630822186,8209.15192663579,0
2011-09-21,-11684.122936626996,8608.349723107653,1
2011-09-22,-14465.995021407836,9353.283966072133,1
2011-09-23,-9530.030876355222,9743.250961727425,0
2011-09-26,7955.860471352303,9743.250961727425,0
2011-09-27,5692.263771032886,9743.250961727425,0
2011-09-28,-16639.351404443118,10083.949214113973,1
2011-09-29,7862.282878230802,10083.949214113973,0
2011-09-30,-8640.122870419273,10083.949214113973,0
2011-10-03,-7808.046276518757,10083.949214113973,0
2011-10-04,6695.226862057117,10083.949214113973,0
2011-10-05,10922.843568309989,10083.949214113973,0
2011-10-06,7066.118235421489,10083.949214113973,0
2011-10-07,-7114.1319081704505,10083.949214113973,0
2011-10-10,19988.348091219803,10083.949214113973,0
2011-10-11,-1314.7014485157238,10083.949214113973,0
2011-10-12,2646.2835217155034,10083.949214113973,0
2011-10-13,398.65095440198417,10083.949214113973,0
2011-10-14,7523.948387030839,10083.949214113973,0
2011-10-17,-7997.848591115438,10083.949214113973,0
2011-10-18,9335.67095039847,9743.250961727425,0
2011-10-19,-9063.70022977998,9743.250961727425,0
2011-10-20,-1150.120611337726,9743.250961727425,0
2011-10-21,10280.36811141133,9743.250961727425,0
2011-10-24,9135.312426818971,9743.250961727425,0
2011-10-25,-1309.0061596374194,9743.250961727425,0
2011-10-26,3288.883747016389,9743.250961727425,0
2011-10-27,13838.5410767149,9743.250961727425,0
2011-10-28,2537.187040125885,9743.250961727425,0
2011-10-31,-6948.291244777395,9743.250961727425,0
2011-11-01,-8703.292036708734,9743.250961727425,0
2011-11-02,8068.126544195633,9743.250961727425,0
2011-11-03,9722.31032181122,9743.250961727425,0
2011-11-04,-4131.874532278767,9743.250961727425,0
2011-11-07,8884.276474886228,9743.250961727425,0
2011-11-08,3181.484879714524,9273.549020738834,0
2011-11-09,-18700.252690463065,9743.250961727425,1
2011-11-10,1058.647307563674,9743.250961727425,0
2011-11-11,12109.821653285831,9273.549020738834,0
2011-11-14,-2379.6109734454385,9273.549020738834,0
2011-11-15,2755.71844755168,9273.549020738834,0
2011-11-16,-8934.522406784545,9273.549020738834,0
2011-11-17,-11511.85790164631,9743.250961727425,1
2011-11-18,-236.0925198042552,9743.250961727425,0
2011-11-21,-13771.434846913438,10083.949214113973,1
2011-11-22,2065.1088321815278,10083.949214113973,0
2011-11-23,-11385.07134336969,10723.296433525044,1
2011-11-25,-6097.4957077545005,10723.296433525044,0
2011-11-28,19945.215544568164,10723.296433525044,0
2011-11-29,-131.7282785483237,10723.296433525044,0
2011-11-30,23153.63933924652,10723.296433525044,0
2011-12-01,-1795.0152986363717,10723.296433525044,0
2011-12-02,3119.4701649017943,10723.296433525044,0
2011-12-05,3769.314048778925,10723.296433525044,0
2011-12-06,-1438.559983484363,10723.296433525044,0
2011-12-07,4207.376954055122,10723.296433525044,0
2011-12-08,-13264.384545032051,11442.125294594169,1
2011-12-09,5265.508079552845,11442.125294594169,0
2011-12-12,-10082.503865076256,11442.125294594169,0
2011-12-13,-6624.881930127637,11442.125294594169,0
2011-12-14,-7101.198920140106,11442.125294594169,0
2011-12-15,685.5225935879051,11442.125294594169,0
2011-12-16,6616.137262177896,11442.125294594169,0
2011-12-19,-3649.9463411423594,11442.125294594169,0
2011-12-20,13601.518007229222,11442.125294594169,0
2011-12-21,-2168.9978387065967,11442.125294594169,0
2011-12-22,5266.090876897515,11442.125294594169,0
2011-12-23,2804.3420889475287,11442.125294594169,0
2011-12-27,309.8238804695318,11442.125294594169,0
2011-12-28,-7151.2242550848,11442.125294594169,0
2011-12-29,5937.243555510973,11442.125294594169,0
2011-12-30,-514.2587380391518,11442.125294594169,0
2012-01-03,9534.527287287476,11442.125294594169,0
2012-01-04,-1291.785707670876,11442.125294594169,0
2012-01-05,2170.82675384724,11442.125294594169,0
2012-01-06,-134.8052953541771,11442.125294594169,0
2012-01-09,342.7962591865252,11442.125294594169,0
2012-01-10,6794.659804733469,11442.125294594169,0
2012-01-11,4529.064725029692,11442.125294594169,0
2012-01-12,1748.6268033759484,11442.125294594169,0
2012-01-13,-1690.130095903851,11442.125294594169,0
2012-01-17,4642.800560101383,11442.125294594169,0
2012-01-18,4577.293850965051,11442.125294594169,0
2012-01-19,-657.7768954048662,11442.125294594169,0
2012-01-20,173.55701030786142,11442.125294594169,0
2012-01-23,-2129.096651467892,11442.125294594169,0
2012-01-24,-1293.832231462262,11442.125294594169,0
2012-01-25,8426.084193721907,11442.125294594169,0
2012-01-26,971.0232118207688,11442.125294594169,0
2012-01-27,2028.211043120368,11442.125294594169,0
2012-01-30,37.192405818578194,11442.125294594169,0
2012-01-31,3781.071479326298,11442.125294594169,0
2012-02-01,2572.446240049171,11442.125294594169,0
2012-02-02,2157.85963454365,11442.125294594169,0
2012-02-03,-98.76194598047944,11442.125294594169,0
2012-02-06,1662.2305870735572,11442.125294594169,0
2012-02-07,639.6886550687408,11442.125294594169,0
2012-02-08,906.9990781300896,11442.125294594169,0
2012-02-09,-1550.265365350264,11442.125294594169,0
2012-02-10,-2010.6305611203536,11442.125294594169,0
2012-02-13,5101.059841013519,11442.125294594169,0
2012-02-14,216.297869496702,11442.125294594169,0
2012-02-15,-2363.325236133556,11442.125294594169,0
2012-02-16,4502.346906242576,11442.125294594169,0
2012-02-17,939.6762513400756,11442.125294594169,0
2012-02-21,736.2391881999201,11442.125294594169,0
2012-02-22,2861.293355547972,11442.125294594169,0
2012-02-23,2710.1583710561235,11442.125294594169,0
2012-02-24,2251.8843667548467,11442.125294594169,0
2012-02-27,2747.643584416296,11442.125294594169,0
2012-02-28,2478.8940908836053,11442.125294594169,0
2012-02-29,-12061.06951481369,11589.377167387616,1
2012-03-01,2839.906088941595,11589.377167387616,0
2012-03-02,260.775802022037,11589.377167387616,0
2012-03-05,-5067.706180921582,11589.377167387616,0
2012-03-06,-8520.548401947954,11589.377167387616,0
2012-03-07,3491.186996562193,11589.377167387616,0
2012-03-08,4930.3744104220505,11589.377167387616,0
2012-03-09,3807.3020601703142,11589.377167387616,0
2012-03-12,-1185.300142497194,11589.377167387616,0
2012-03-13,3743.071005504221,11589.377167387616,0
2012-03-14,-9566.789329483578,11589.377167387616,0
2012-03-15,5258.607410914655,11589.377167387616,0
2012-03-16,1529.151994483891,11589.377167387616,0
2012-03-19,-384.8303736790812,11589.377167387616,0
2012-03-20,-2113.7338260643983,11589.377167387616,0
2012-03-21,1902.7361788758828,11589.377167387616,0
2012-03-22,-4134.21059980192,11589.377167387616,0
2012-03-23,6119.135250688269,11589.377167387616,0
2012-03-26,9720.459806343964,11589.377167387616,0
2012-03-27,-1138.0200167076107,11589.377167387616,0
2012-03-28,-4933.5641694781125,11589.377167387616,0
2012-03-29,629.2615972379431,11589.377167387616,0
2012-03-30,-1007.8144426767624,11589.377167387616,0
2012-04-02,6510.809163800579,11589.377167387616,0
2012-04-03,-9663.335614177737,11589.377167387616,0
2012-04-04,-5098.411865373336,11589.377167387616,0
2012-04-05,2545.51007715444,11589.377167387616,0
2012-04-09,2.2179027590581506,11589.377167387616,0
2012-04-10,-5718.544290013535,11589.377167387616,0
2012-04-11,1795.832936760811,11589.377167387616,0
2012-04-12,8257.480825081539,11589.377167387616,0
2012-04-13,-4879.441519816765,11589.377167387616,0
2012-04-16,-1121.8117581360682,11589.377167387616,0
2012-04-17,8475.564279524046,11589.377167387616,0
2012-04-18,-2185.613098825432,11589.377167387616,0
2012-04-19,-3517.0351910510462,11589.377167387616,0
2012-04-20,1147.3058544619698,11589.377167387616,0
2012-04-23,-3700.350537718141,11589.377167387616,0
2012-04-24,727.1078680719639,11589.377167387616,0
2012-04-25,7176.216332924546,11589.377167387616,0
2012-04-26,6983.923694030101,11589.377167387616,0
2012-04-27,1522.2362682654104,11589.377167387616,0
2012-04-30,-1698.216469261409,11589.377167387616,0
2012-05-01,1900.879970558476,11589.377167387616,0
2012-05-02,-719.1506358249385,11589.377167387616,0
2012-05-03,-6177.547536664328,11589.377167387616,0
2012-05-04,-7348.619366567185,11589.377167387616,0
2012-05-07,112.96010744394654,11589.377167387616,0
2012-05-08,-4015.509480015344,11589.377167387616,0
2012-05-09,-4879.691489272649,11589.377167387616,0
2012-05-10,790.0860120101086,11589.377167387616,0
2012-05-11,-929.632001533476,11589.377167387616,0
2012-05-14,-5398.641968695281,11589.377167387616,0
2012-05-15,-4030.100598999559,11589.377167387616,0
2012-05-16,-1861.744211928833,11589.377167387616,0
2012-05-17,-1262.944252299162,11589.377167387616,0
2012-05-18,-3388.784580427892,11589.377167387616,0
2012-05-21,9798.35055496655,11589.377167387616,0
2012-05-22,-4268.216129775441,11589.377167387616,0
2012-05-23,1591.2624486489424,11589.377167387616,0
2012-05-24,16.28804241083948,11589.377167387616,0
2012-05-25,236.9275994550503,11589.377167387616,0
2012-05-29,4812.648105595004,11589.377167387616,0
2012-05-30,-1627.3615885117542,11589.377167387616,0
2012-05-31,1268.7586566157752,11589.377167387616,0
2012-06-01,-3726.784175597773,11589.377167387616,0
2012-06-04,-2435.896455785936,11589.377167387616,0
2012-06-05,987.9132035283112,11589.377167387616,0
2012-06-06,8351.944774888458,11589.377167387616,0
2012-06-07,-1865.134672877079,11589.377167387616,0
2012-06-08,4915.271420977012,11589.377167387616,0
2012-06-11,-5921.885867052093,11589.377167387616,0
2012-06-12,5617.03878239826,11589.377167387616,0
2012-06-13,-762.47727798339,11589.377167387616,0
2012-06-14,6608.729437630595,11589.377167387616,0
2012-06-15,7579.237308525592,11589.377167387616,0
2012-06-18,2588.7982289645656,11589.377167387616,0
2012-06-19,1755.5570159229885,11589.377167387616,0
2012-06-20,-881.050046472225,11589.377167387616,0
2012-06-21,-16138.994241191616,11853.748896811005,1
2012-06-22,1856.8897785315123,11853.748896811005,0
2012-06-25,-4988.655698588034,11853.748896811005,0
2012-06-26,903.9686320400324,11853.748896811005,0
2012-06-27,5987.541549675578,11853.748896811005,0
2012-06-28,-2860.207045287117,11853.748896811005,0
2012-06-29,15555.17240686289,11853.748896811005,0
2012-07-02,4274.313945389832,11853.748896811005,0
2012-07-03,4289.27826116236,11853.748896811005,0
2012-07-05,-3144.862323897527,11853.748896811005,0
2012-07-06,-5327.059449585905,11853.748896811005,0
2012-07-09,1762.605699671916,11853.748896811005,0
2012-07-10,-6600.152626834252,11853.748896811005,0
2012-07-11,1226.5634613108866,11853.748896811005,0
2012-07-12,-1544.109685203814,11853.748896811005,0
2012-07-13,10842.305340537756,11853.748896811005,0
2012-07-16,-189.5432472375488,11853.748896811005,0
2012-07-17,1411.87033472732,11853.748896811005,0
2012-07-18,4152.44553502866,11853.748896811005,0
2012-07-19,1252.1611072456128,11853.748896811005,0
2012-07-20,-2194.5170353021304,11853.748896811005,0
2012-07-23,-5325.068005582826,11853.748896811005,0
2012-07-24,-2733.938471501318,11853.748896811005,0
2012-07-25,2864.948395315569,11853.748896811005,0
2012-07-26,8574.40124910251,11589.377167387616,0
2012-07-27,6933.239910091713,11589.377167387616,0
2012-07-30,1756.3368951328246,11589.377167387616,0
2012-07-31,-4608.191946798821,11589.377167387616,0
2012-08-01,-3075.382083043955,11589.377167387616,0
2012-08-02,-3723.823124418461,11589.377167387616,0
2012-08-03,9091.852413195387,11442.125294594169,0
2012-08-06,1980.8641129936495,11442.125294594169,0
2012-08-07,-255.91626450670316,10668.659230308289,0
2012-08-08,-416.3639119779477,10668.659230308289,0
2012-08-09,820.6000200823445,9851.961327082066,0
2012-08-10,2418.209534607065,9851.961327082066,0
2012-08-13,-1856.1855299258505,9851.961327082066,0
2012-08-14,-4154.040380797446,9851.961327082066,0
2012-08-15,-2374.7501658867395,9851.961327082066,0
2012-08-16,3165.07429788682,9851.961327082066,0
2012-08-17,2171.6100983815445,9610.235157595947,0
2012-08-20,1071.328925174058,9610.235157595947,0
2012-08-21,778.2837155219433,9610.235157595947,0
2012-08-22,5952.978128757525,9610.235157595947,0
2012-08-23,-2629.0664722835672,9610.235157595947,0
2012-08-24,3448.7238227431617,9610.235157595947,0
2012-08-27,1019.2734310123868,9610.235157595947,0
2012-08-28,263.12278907981744,9610.235157595947,0
2012-08-29,-1606.3552733724357,9610.235157595947,0
2012-08-30,-3112.1055964234893,9610.235157595947,0
2012-08-31,9781.368271303914,9610.235157595947,0
2012-09-04,-566.6949037343053,9610.235157595947,0
2012-09-05,-1846.6099825538545,9610.235157595947,0
2012-09-06,8386.776273903179,9610.235157595947,0
2012-09-07,4361.420447808348,9610.235157595947,0
2012-09-10,-3842.210391821166,9546.57218026298,0
2012-09-11,642.708730779502,9546.57218026298,0
2012-09-12,-1120.0934195975033,9546.57218026298,0
2012-09-13,11085.77389999708,9546.57218026298,0
2012-09-14,-3651.485020585831,9546.57218026298,0
2012-09-17,-285.2519250524535,9546.57218026298,0
2012-09-18,1916.330520602663,9546.57218026298,0
2012-09-19,1980.9012832599908,9546.57218026298,0
2012-09-20,423.519280862136,9273.549020738834,0
2012-09-21,464.9272277907105,8992.652427132489,0
2012-09-24,245.18465195684968,8807.345703242847,0
2012-09-25,-4208.031230537392,8807.345703242847,0
2012-09-26,-1554.436087298851,8807.345703242847,0
2012-09-27,6059.124373725778,8668.54899524953,0
2012-09-28,-3037.0871285359685,8668.54899524953,0
2012-10-01,2856.1927816511898,8602.783037590303,0
2012-10-02,116.0626444697195,8602.783037590303,0
2012-10-03,2794.8976363708343,8602.783037590303,0
2012-10-04,2188.610557607475,8602.783037590303,0
2012-10-05,-4076.510516179227,8602.783037590303,0
2012-10-08,-456.2244191167456,8602.783037590303,0
2012-10-09,-7339.477235832165,8602.783037590303,0
2012-10-10,-2215.568470959818,8602.783037590303,0
2012-10-11,2480.33690451169,8602.783037590303,0
2012-10-12,-2451.517830143314,8602.783037590303,0
2012-10-15,2894.968163073544,8602.783037590303,0
2012-10-16,3519.1673447994544,8602.783037590303,0
2012-10-17,494.38440807034897,8602.783037590303,0
2012-10-18,-3762.2379955314736,7875.987432488518,0
2012-10-19,-8338.94262852326,8420.66522656437,0
2012-10-22,-976.3904271544272,8420.66522656437,0
2012-10-23,-6770.800425630088,8420.66522656437,0
2012-10-24,-4695.101382289553,8420.66522656437,0
2012-10-25,1514.7674632761657,8420.66522656437,0
2012-10-26,3234.1176896341067,8420.66522656437,0
2012-10-31,2274.7880098986734,8420.66522656437,0
2012-11-01,3509.688069131146,8420.66522656437,0
2012-11-02,-8710.572065515325,8420.66522656437,1
2012-11-05,3215.0397798742238,8420.66522656437,0
2012-11-06,5101.929197073052,8420.66522656437,0
2012-11-07,-9087.456743148785,8606.05905055327,1
2012-11-08,-2230.3828773672494,8606.05905055327,0
2012-11-09,647.5013147112425,8606.05905055327,0
2012-11-12,562.8049615005359,8420.66522656437,0
2012-11-13,-1569.9707337819534,8420.66522656437,0
2012-11-14,-7881.600655065431,8420.66522656437,0
2012-11-15,-2454.9443773808807,8420.66522656437,0
2012-11-16,2547.8337825613808,8420.66522656437,0
2012-11-19,12402.356472089368,8087.404543121449,0
2012-11-20,-2690.169845033013,7588.46094639139,0
2012-11-21,1131.266784639694,7588.46094639139,0
2012-11-23,9702.280063258737,7343.591194662924,0
2012-11-26,-249.40756327607951,7343.591194662924,0
2012-11-27,-2729.597694886384,7235.938096421112,0
2012-11-28,2519.9882913845454,7235.938096421112,0
2012-11-29,3398.86785403944,7235.938096421112,0
2012-11-30,-1570.816016405468,7235.938096421112,0
2012-12-03,-2658.9027461983137,7235.938096421112,0
2012-12-04,-961.2115476354356,7235.938096421112,0
2012-12-05,667.5303193588185,7235.938096421112,0
2012-12-06,2916.6517042098085,7235.938096421112,0
2012-12-07,95.31436309142065,7235.938096421112,0
2012-12-10,1935.6297057562076,7235.938096421112,0
2012-12-11,2027.7841594371305,7123.710320865217,0
2012-12-12,-2518.1528377748105,7123.710320865217,0
2012-12-13,-4779.561062301765,6919.479748159592,0
2012-12-14,-584.8999249142804,6919.479748159592,0
2012-12-17,3523.137643044961,6676.944136292376,0
2012-12-18,1912.8951689719056,6676.944136292376,0
2012-12-19,-4007.28837007912,6676.944136292376,0
2012-12-20,1653.5253975941566,6676.944136292376,0
2012-12-21,-2194.646588692613,6676.944136292376,0
2012-12-24,-2030.8554882322385,6676.944136292376,0
2012-12-26,-1487.2612392184408,6676.944136292376,0
2012-12-27,386.89677864209153,6676.944136292376,0
2012-12-28,-5675.561247251553,6676.944136292376,0
2012-12-31,7132.751602410481,6367.719827240789,0
2013-01-02,12880.846810385035,6367.719827240789,0
2013-01-03,-6590.141481416412,6594.64649685444,0
2013-01-04,2893.643678517845,6594.64649685444,0
2013-01-07,-2483.556893644638,6594.64649685444,0
2013-01-08,971.4125265013204,6594.64649685444,0
2013-01-09,1227.0834362183468,6594.64649685444,0
2013-01-10,5443.587807676427,6594.64649685444,0
2013-01-11,1325.9529332839538,6594.64649685444,0
2013-01-14,-651.3121060728978,6594.64649685444,0
2013-01-15,2500.223208391291,6594.64649685444,0
2013-01-16,521.1067065173028,6594.64649685444,0
2013-01-17,2002.087883952586,6594.64649685444,0
2013-01-18,3020.946085558646,6594.64649685444,0
2013-01-22,4238.32195315422,6594.64649685444,0
2013-01-23,168.3651735780575,6594.64649685444,0
2013-01-24,-2369.6967503457254,6594.64649685444,0
2013-01-25,-803.1788668150153,6594.64649685444,0
2013-01-28,-1968.12580588435,6594.64649685444,0
2013-01-29,1622.4138381793705,6594.64649685444,0
2013-01-30,-1668.3545985608057,6594.64649685444,0
2013-01-31,-1181.992719774387,6594.64649685444,0
2013-02-01,3105.8546010605714,6594.64649685444,0
2013-02-04,-3090.1281341090457,6594.64649685444,0
2013-02-05,3759.508703923559,6594.64649685444,0
2013-02-06,2873.646736606905,6594.64649685444,0
2013-02-07,-1859.642321404651,6594.64649685444,0
2013-02-08,4041.301287050115,6594.64649685444,0
2013-02-11,-2056.984053173844,6594.64649685444,0
2013-02-12,545.3842012066584,6594.64649685444,0
2013-02-13,-2319.72606883906,6594.64649685444,0
2013-02-14,2146.7244259628087,6594.64649685444,0
2013-02-15,-3911.666887146434,6594.64649685444,0
2013-02-19,2817.2366590027987,6594.64649685444,0
2013-02-20,-10575.542122145716,6676.944136292376,1
2013-02-21,-1036.2601229380575,6676.944136292376,0
2013-02-22,6349.624858035252,6676.944136292376,0
2013-02-25,-5323.318177285988,6676.944136292376,0
2013-02-26,4460.017069346369,6676.944136292376,0
2013-02-27,5180.265397463269,6676.944136292376,0
2013-02-28,-2252.8342124874725,6676.944136292376,0
2013-03-01,2783.260306720313,6676.944136292376,0
2013-03-04,1720.5556127630175,6594.64649685444,0
