Date,SPY,TLT,GLD
2010-04-06,0.002354718891961227,0.0015989546952055206,0.0012617106108131124
2010-04-07,-0.00572891065268466,0.012703048861280868,0.013063885742510774
2010-04-08,0.0034583539574423207,0.00045004848017889224,0.001421370609229975
2010-04-09,0.006545888303031653,0.002363615988233458,0.008749871191504223
2010-04-12,0.0015876595062314562,0.005267866174652748,-0.00555922233998455
2010-04-13,0.0007516018179885932,0.003236897438071206,-0.0028356216460236707
2010-04-14,0.011285397823207527,-0.0070453921122357694,0.003012551773767293
2010-04-15,0.0008246918867642769,0.0011218567535470263,0.005470304321850955
2010-04-16,-0.01604046851417614,0.0072601552216106065,-0.021433553562709227
2010-04-19,0.0037632828956239745,-0.0024523136421926335,-0.0008093560236553409
2010-04-20,0.008891308186118246,0.0035634835507209763,0.0027851197891251185
2010-04-21,-0.0018217521853683839,0.008193106701537096,0.007597109309406448
2010-04-22,0.002979239769709705,-0.0029817464946288396,-0.004193637495525288
2010-04-23,0.006506390505975413,-0.0035442655282131637,0.011998598472109824
2010-04-26,-0.0037833281850748147,0.00110868469127844,-0.0038948658306392175
2010-04-27,-0.023934863544390915,0.013979585732232166,0.016536547783718297
2010-04-28,0.007567363595578608,-0.008562258400668512,-0.002795491486585349
2010-04-29,0.012321557072762971,0.004180616200364943,-0.00026246799903482677
2010-04-30,-0.017107050008305303,0.011462477295383857,0.00940611214659533
2010-05-03,0.012878240612341675,-0.0013074309543821697,0.003202242039102839
2010-05-04,-0.023795369409022753,0.017835566976256795,-0.007458842798920333
2010-05-05,-0.005974074239597515,0.005874621525246716,0.0019133210932084476
2010-05-06,-0.033777977644508204,0.030419905274165715,0.029114151638993547
2010-05-07,-0.014986968601952488,-0.012580050293308461,-0.0018584329204847005
2010-05-10,0.0430988767258537,-0.020934142603548866,-0.005936219595425441
2010-05-11,-0.002845250690585047,-0.002566599366410635,0.025942805079309364
2010-05-12,0.013889064525621374,-0.007634450513947569,0.006114187831152085
2010-05-13,-0.012508776128727514,0.006562001827068449,-0.006943357126726535
2010-05-14,-0.01827102279394039,0.0172225660469168,-0.0015771788582184835
2010-05-17,0.0005270721071571106,-0.003696649976229007,-0.008426213640485862
2010-05-18,-0.01369568413060008,0.015222781446089375,0.001088526414774818
2010-05-19,-0.005710105839532029,0.0033295541511809395,-0.024226160830335432
2010-05-20,-0.03849107243973368,0.02086033222472855,-0.006796610129532807
2010-05-21,0.014493641434078487,0.001016090976309427,-0.005366542125113491
2010-05-24,-0.012913942546836943,-0.003459985838972107,0.013962091277818433
2010-05-25,0.0010206586751131954,0.004881831661149733,0.004440692858806834
2010-05-26,-0.006046742683129883,-0.002845352816952405,0.009413635235164157
2010-05-27,0.032949551623067605,-0.02294870113252965,0.0018552983674487234
2010-05-28,-0.01262930338724493,0.004570015023480191,0.0015994852276123958
2010-06-01,-0.01696662611764981,0.007003883925923522,0.00862693406619541
2010-06-02,0.025705740223692552,-0.009544455454531264,-0.0010847752867185415
2010-06-03,0.00343840573453467,-0.00732398258948203,-0.01531114045936818
2010-06-04,-0.03576928652829291,0.02652686880974654,0.01037330279219341
2010-06-07,-0.012528941877470865,0.007641101096407116,0.019113058305128095
2010-06-08,0.01065524248598461,-0.004985301137143808,-0.004041391686318541
2010-06-09,-0.0053607936333511345,-0.0011223323314144351,-0.003643011529050801
2010-06-10,0.0288125949425346,-0.01803067348036486,-0.01327616331865957
2010-06-11,0.004843821231138872,0.012604742582777165,0.008703719694756393
2010-06-14,-0.0015507489337003243,-0.0051463565231469515,-0.003422261685440584
2010-06-15,0.022482902932990254,-0.0041369037135745666,0.011555051138783462
2010-06-16,-0.00035740852074466823,0.005683672955124107,-0.005469896230116363
2010-06-17,0.0016063399504360175,0.00810588956528754,0.01296306533767651
2010-06-18,0.0010836548005511153,-0.0016362847157264002,0.00760025145353973
2010-06-21,-0.0028680231681577966,-0.0028700175679638156,-0.020064832581080997
2010-06-22,-0.016653406866608985,0.011837893791612234,0.008766162443343445
2010-06-23,-0.0031078857021773756,0.006773905374642538,-0.004125418496021565
2010-06-24,-0.016709616308135264,-0.005963574435560863,0.002889629284295153
2010-06-25,0.0041803870057517106,0.004047404192525422,0.011964406044451084
2010-06-28,-0.0031561935482144216,0.00934547660910146,-0.01369720662981477
2010-06-29,-0.03136220789675003,0.010843117908342841,0.0014853964638133306
2010-06-30,-0.009545572546778227,0.0067052047655661185,0.0033752134718408188
2010-07-01,-0.004466712048843456,0.0015768667387524736,-0.03887888592484208
2010-07-02,-0.005464314962900412,-0.008005895929781993,0.012312786265651068
2010-07-06,0.006534537257471196,0.008202160272638403,-0.0168514262328477
2010-07-07,0.031010108096797155,-0.011779796964427597,0.010416771036920415
2010-07-08,0.009846876499260342,-0.006392427679840512,-0.004426705679849722
2010-07-09,0.007437351525586745,-0.0057284624664177735,0.009763642764658647
2010-07-12,0.0006483669141897635,-0.0004038536781071031,-0.008655160400420137
2010-07-13,0.014975815460951064,-0.008606871752603225,0.008655160400420107
2010-07-14,-9.12741751385035e-05,0.010018098450347391,-0.0005070359076372465
2010-07-15,0.0002736137430174316,0.009918318096624829,-0.0005918885128414277
2010-07-16,-0.02792090207563986,0.004873052278818306,-0.013282487126809137
2010-07-19,0.0058893555727695555,-0.006170154029231075,-0.008089500274875386
2010-07-20,0.01103040822629031,0.0014964794121564875,0.007918090681685528
2010-07-21,-0.013083023378436004,0.016801932956980285,-0.0068817738410447155
2010-07-22,0.022076227121143294,-0.01163272127212234,0.00868040464199568
2010-07-23,0.008641680859860414,-0.010666100565783466,-0.0066109215447102
2010-07-26,0.010361573925759331,-0.0017048004471116591,-0.0049220747193229565
2010-07-27,-8.944854975080937e-05,-0.00968472645293517,-0.01755268849818397
2010-07-28,-0.006475509756526892,0.0032383761019132862,0.002375791006871298
2010-07-29,-0.004884185458629335,-0.00030271368253453277,0.004472337326195603
2010-07-30,-0.00018142239318475183,0.015444525799282181,0.01044484170982206
2010-08-02,0.022329691214145495,-0.014137029505096332,0.0004328706471263803
2010-08-03,-0.004800297374758807,0.005754888089311983,0.0038871637993980568
2010-08-04,0.006660844605351687,-0.007681305122357135,0.006273952596501684
2010-08-05,-0.0010625545449506303,0.0046563198374436395,0.0022250940386060744
2010-08-06,-0.004084319606815478,0.010847576841122681,0.007324732365886041
2010-08-09,0.005324228547439592,-0.0037026520398895178,-0.003740820686149912
2010-08-10,-0.005413375210350634,0.0021024635658198542,0.002806975212677366
2010-08-11,-0.02778967498789104,0.013320640591076013,-0.003318223315611171
2010-08-12,-0.006148748729848771,-0.002472362321062993,0.012113149233667235
2010-08-13,-0.0029498032515333874,0.01239392543085765,-0.000252610670289372
2010-08-16,-0.00046186544005877213,0.02471928546901665,0.008303024914577904
2010-08-17,0.012209870816373963,-0.005738657859895217,0.0001670005247416709
2010-08-18,0.0018235236227208637,0.002681943574790864,0.003917171473901901
2010-08-19,-0.017549700950700943,0.015474004771837064,0.0014130601122222405
2010-08-20,-0.0032491606696414257,-0.0011312277481904563,-0.0034947461752424026
2010-08-23,-0.0038207643973343698,0.000187552256282635,-0.00158500505680003
2010-08-24,-0.01495431073838041,0.015902921126876544,0.004830540187787872
2010-08-25,0.003877553184387634,-0.00325402153174962,0.00827408323664724
2010-08-26,-0.006724280289685118,0.009359719044825342,-0.0033014352071624076
2010-08-27,0.015371245936955028,-0.028724450789159226,0.00041329960092031443
2010-08-30,-0.01461130683912704,0.018992441405172898,-0.0008267069892494204
2010-08-31,0.0,0.011022520115689372,0.00963008506090663
2010-09-01,0.02947314182308597,-0.020893533054390605,-0.003199735123742887
2010-09-02,0.009268899329964282,-0.010622197220010284,0.004918433276591497
2010-09-03,0.012888100545876318,-0.012473148607330934,-0.0035224308588275117
2010-09-07,-0.011336495008590292,0.020260784515514007,0.006869477016185955
2010-09-08,0.006998550645698998,-0.007978641453192941,8.151368239033065e-05
2010-09-09,0.004608589754738025,-0.01993768709538069,-0.00941589256292237
2010-09-10,0.005035905864612091,-0.004582853539097903,0.0013975570337529687
2010-09-13,0.011061365247481815,0.004875116697393971,-0.0009040527231121419
2010-09-14,-0.0006212027283487363,0.009581901720690851,0.019541363578779912
2010-09-15,0.0038100438265914497,-0.014945747859419748,-0.0006452186217994567
2010-09-16,-0.00026538586274916365,-0.009925962268597781,0.0055517285681441755
2010-09-17,0.00037340992013275667,0.004041345735959825,-0.0007223690048194798
2010-09-20,0.015174651984806255,0.005786681040323393,0.0026462613270077863
2010-09-21,-0.0020160070333580735,0.01378981683515397,0.009088067711881243
2010-09-22,-0.0049251397125716955,0.00893066904618843,0.0015066400907301708
2010-09-23,-0.008145098192100068,0.0028637169621739474,0.0007921275940184022
2010-09-24,0.02041311138664414,-0.0135312737740644,0.003083123365456964
2010-09-27,-0.004802069426824514,0.01724151909643378,0.00023676081451782575
2010-09-28,0.003494627859849788,0.006814357268323196,0.00887775210309078
2010-09-29,-0.0017454808394549094,-0.004158301661785594,0.0007818489523424245
2010-09-30,-0.002974512033174531,-0.0006632414102634003,-0.0003126185129611772
2010-10-01,0.004196764673079088,-0.004844903026143215,0.0077875946216159906
2010-10-04,-0.007532195107988723,0.002577764650101072,-0.0034968907693697037
2010-10-05,0.019932392440244036,-0.006025153327996518,0.019503402251400258
2010-10-06,-8.648748785892917e-05,0.012487740372877884,0.0062404468569036255
2010-10-07,-0.0012074584452541673,-0.008370533856467521,-0.010984948981022643
2010-10-08,0.005593240184437521,-0.004404389301349468,0.009846345633438466
2010-10-11,0.0009435257217406998,0.00019090259851247535,0.004773561868528394
2010-10-12,0.003081209835766315,-0.009930075293470304,-0.002497534484728762
2010-10-13,0.00774702184055528,-0.001551005886734498,0.015863209004852077
2010-10-14,-0.003908428385539982,-0.015056750058381857,0.005059103545827353
2010-10-15,0.0020413487284437542,-0.012291563499061369,-0.007972380291158545
2010-10-18,0.004915918798202155,0.008046318333616164,0.004478333523156747
2010-10-19,-0.01319163202558391,0.006017180177684858,-0.03154691181467764
2010-10-20,0.00971879352849625,0.002160179024517596,0.009256897200788577
2010-10-21,0.0022034132153870554,-0.011943744060396633,-0.014187944908196784
2010-10-22,0.0018603747896641686,0.006729943702436311,0.0020061311504169905
2010-10-25,0.0029531523839085956,0.002857125025524269,0.008596340971850403
2010-10-26,0.0001688238156900856,-0.015563900383109317,0.0002292345407023127
2010-10-27,-0.0028681293749312086,-0.008829370198561117,-0.01044556780572793
2010-10-28,0.00016877204826059444,0.0027177254612181525,0.01319240759250659
2010-10-29,0.0007599257300916715,0.009303974183157857,0.010460109173882851
2010-11-01,0.0003377098600229171,-0.004314498869258202,-0.005292194751345636
2010-11-02,0.007899078901430908,0.013057663939376657,0.00431154796969714
2010-11-03,0.004009221408265152,-0.02061119456468936,-0.006968127295408858
2010-11-04,0.019075248077470547,0.007754035495371658,0.03333635562596672
2010-11-05,0.0037553508220116057,-0.017301858965931866,0.00256970222394171
2010-11-08,-0.0018763218192664145,0.004480093164861012,0.010213058409749015
2010-11-09,-0.007209640415949658,-0.022295001796960593,-0.01602260183973123
2010-11-10,0.004021086102677069,0.0013503304924792885,0.012095658550698336
2010-11-11,-0.0037742906505059608,-0.0005192866141354558,0.0030556455565671583
2010-11-12,-0.011909088653296379,-0.005412800690467667,-0.029263198316056956
2010-11-15,-0.0014153379076467095,-0.02109540616647866,-0.009545029587657348
2010-11-16,-0.015701785357998717,0.024534191216507586,-0.011010377007280064
2010-11-17,0.0005071729796295344,-0.0055291387637053865,-0.004514997714772795
2010-11-18,0.01461126802081433,0.004071223327819571,0.013030179764404218
2010-11-19,0.0027472323492043187,0.006125933647439118,0.0008324236217627286
2010-11-22,-0.0008317939871857789,0.004236790704139469,0.009635717541740217
2010-11-23,-0.014582849036649198,0.0049365391852702264,0.006943235453942185
2010-11-24,0.014666092939832186,-0.0180108789616853,-0.001712729779152155
2010-11-26,-0.01171551505578076,0.013796078240905946,-0.008006268905469849
2010-11-29,0.0030256997552583174,0.008514349632453991,0.003000481613543358
2010-11-30,-0.005638538332337319,0.005195891332966571,0.014204706278409088
2010-12-01,0.021044306428957292,-0.0224801650280924,-0.00029537138827830117
2010-12-02,0.012727934441067533,-0.002611303605190136,-0.0013305341112288544
2010-12-03,0.002688703667275621,-0.007871642325349516,0.021005714938510268
2010-12-06,-0.0010583457492854731,0.01402296384160672,0.007504135483824827
2010-12-07,0.0005699611529957164,-0.02164031134720944,-0.01894037683401103
2010-12-08,0.003656961790721265,-0.009710681718867454,-0.012606652684668887
2010-12-09,0.003886123491426673,0.004921003990142933,0.004293772187225958
2010-12-10,0.005800733069749042,-0.006100311599477992,0.00029550591176138747
2010-12-13,0.0006423374669529054,0.0037507828227972655,0.004715247621070945
2010-12-14,0.0008828826343688309,-0.014653214810243294,0.0009549986110493081
2010-12-15,-0.004582737769900181,-0.01310894457449395,-0.010927425511095372
2010-12-16,0.005785048730403504,0.0069038894885052144,-0.0066291956887806385
2010-12-17,0.0010706556196847417,0.018072580624842457,0.002910336725632516
2010-12-20,0.0024107752594292003,-0.0010723836850149518,0.006758064192099476
2010-12-21,0.006319949995689353,0.006954552888491061,0.001553132048372285
2010-12-22,0.003105534354563393,-0.007169729901770513,-0.001997295201813413
2010-12-23,-0.0014319725351927312,-0.0020423316309786496,-0.0028919925235061706
2010-12-27,0.0003982095863941315,0.00889160909036572,0.002669836944532674
2010-12-28,0.001431165055709451,-0.019778355911715343,0.0161625389018061
2010-12-29,0.0007152903838706701,0.01677783704678363,0.003564587333997068
2010-12-30,-0.001589735981806399,-0.0007524882484654604,-0.004950202442879679
2010-12-31,0.00023890708214551146,0.011003262840529196,0.012257650782176114
2011-01-03,0.010284850285782104,-0.007571369440351401,-0.005203836674790001
2011-01-04,-0.0005509683327099787,0.001176727213189933,-0.023832475368098148
2011-01-05,0.00518404941718479,-0.022273322502715378,-0.0028240572403502554
2011-01-06,-0.0019604423459230456,0.00436434594035101,-0.004026801058528414
2011-01-07,-0.0019647638820724407,0.005319657135351349,-0.0018697884851869347
2011-01-10,-0.001258843189189298,0.005399839007173143,0.004034322186689475
2011-01-11,0.0035372576158586005,-0.00561592789952557,0.005873031403827585
2011-01-12,0.008984382630298654,-0.007828561092320387,0.004068526754664966
2011-01-13,-0.0016347426945776463,0.008910671357906828,-0.010463555902437563
2011-01-14,0.007218502455807751,-0.006403298838717516,-0.01019728850011685
2011-01-18,0.0016999977699069288,-0.0046932459126586,0.005561341914815331
2011-01-19,-0.009853940137780903,0.007193780558458898,0.0021711298182139015
2011-01-20,-0.001326115761242272,-0.01388989547049676,-0.01902521743105847
2011-01-21,0.0022615556733085445,0.007898192243122663,-0.0012965579493562846
2011-01-24,0.005670432738945247,0.0004377280061542767,-0.005126436648875738
2011-01-25,0.0005420777449347808,0.009456739414136849,-0.001996426218916223
2011-01-26,0.0038631761636829035,-0.015262691030970955,0.008114547464887574
2011-01-27,0.002465046991765124,0.004494094301885311,-0.02493473818294468
2011-01-28,-0.017616982350825944,0.005236125872338299,0.018202729323755898
2011-01-31,0.0074880296333201665,-0.007644850337428148,-0.0031520585138855306
2011-02-01,0.01588210147980802,-0.004963097927413448,0.00713554983027548
2011-02-02,-0.0019142957330684604,0.00022178565513215543,-0.002679474165923171
2011-02-03,0.0022200632980276533,-0.008324959426065174,0.013325916144528013
2011-02-04,0.002825276347148152,-0.010194361655419064,-0.004093034478557125
2011-02-07,0.006233056820608864,0.005165824630398692,0.0001518114527852543
2011-02-08,0.004536045944944894,-0.009227886166779782,0.011026520280860727
2011-02-09,-0.002265375611007806,0.008668300780017615,-0.0005258409922787546
2011-02-10,0.0003779819742928173,-0.011612154920176474,-0.0016546424472632221
2011-02-11,0.005952316893936445,0.014298348523791507,-0.003997431521033765
2011-02-14,0.002400670646405299,0.0006701159500964545,0.004749808107153751
2011-02-15,-0.00315213865263857,0.004458270356530383,0.007642808665807496
2011-02-16,0.006295564693486003,-0.0032304276288581003,0.0009699324016305088
2011-02-17,0.002983823394626645,0.001559923266869493,0.006985145327737571
2011-02-18,0.002083302624803581,-0.003122800113746091,0.002736258909305569
2011-02-22,-0.020273620259340274,0.014862394752400965,0.006477679138460114
2011-02-23,-0.006163422891189665,0.00362693785315453,0.008911682609680623
2011-02-24,-0.0006875141305811332,0.0063427202415683665,-0.007518549348772146
2011-02-25,0.010636385910858243,0.0058680149144330635,0.006572791889415744
2011-02-28,0.006177647464673276,0.0012999933015000339,0.002036059244667372
2011-03-01,-0.016814033375531508,0.0028942595496078104,0.017069773077460833
2011-03-02,0.0021367575021277226,-0.015491868913758934,-0.0007858590263391696
2011-03-03,0.017077225614960643,-0.009833530010586265,-0.013165197646376121
2011-03-04,-0.007520026552111222,0.008292601395215466,0.009083177750322635
2011-03-07,-0.00788230664997142,-0.006407394766826599,0.002651630947559652
2011-03-08,0.008712363638934318,-0.006114068596143981,-0.00257991119154468
2011-03-09,-0.001434181546759489,0.009654741157867647,0.000358740549755809
2011-03-10,-0.018679474603974712,0.016646898528225505,-0.011833598965568962
2011-03-11,0.006901960360100465,-0.005663702093141896,0.0032609684267887263
2011-03-14,-0.006055748392976836,-0.00043697674445328965,0.004619608225729074
2011-03-15,-0.011523514137702385,0.014858690453465388,-0.018827992605934686
2011-03-16,-0.01868635438692889,0.011241897779922955,-0.0002201664404463368
2011-03-17,0.013148605568892515,-0.0076937690890460896,0.005343855984731355
2011-03-18,0.0036305221109238645,0.0026780739967892726,0.010169288734282928
2011-03-21,0.015379137018898642,-0.005901643020727801,0.005549394715688909
2011-03-22,-0.0034747049933084107,0.0033306222535563726,-0.0006470134817238508
2011-03-23,0.002857546569001796,-0.00128830269359567,0.009234421102419529
2011-03-24,0.009518219675147543,-0.0075468532796836,-0.008012599220911064
2011-03-25,0.0030510994954771158,-0.0024922172488149623,0.0002872255603370287
2011-03-28,-0.002439937291914818,0.0014094130582924878,-0.005183605936138139
2011-03-29,0.006695761750231961,-0.007722212455878104,-0.0023847279396549065
2011-03-30,0.006877718517234678,0.007939041753684133,0.003322680368145147
2011-03-31,-0.0013565015108663915,-0.0020607790162028724,0.008544930078369888
2011-04-01,0.004214281232415391,0.004850597381712458,-0.0047302006629672795
2011-04-04,0.0008259006907039152,0.001082537522696553,0.004587159742600465
2011-04-05,-0.0001500114076316348,-0.004016258923632663,0.01568024406451237
2011-04-06,0.003147529412593476,-0.015126929523614538,0.0023204441860725563
2011-04-07,-0.0025473953087572967,-0.001990033376498253,0.0009125601693485474
2011-04-08,-0.0034561296556202426,-0.005326815236745264,0.008037287998853247
2011-04-11,-0.003014770425598669,0.0008904021359770828,-0.007125452862238653
2011-04-12,-0.00750237997796806,0.010725162529816774,-0.0072471647308646366
2011-04-13,-7.621293474657633e-05,0.006248320072199209,0.00204573660814561
2011-04-14,0.0007602075669245841,-0.0007655262438686614,0.013370425768477334
2011-04-15,0.003641920853952494,0.013471770015653688,0.008585564685085078
2011-04-18,-0.011271801861118232,0.00226328529212937,0.006048472882944081
2011-04-19,0.0057279749094724195,0.0042971164525855325,0.0
2011-04-20,0.013539600945808054,-0.0064530521156873286,0.003898423967414405
2011-04-21,0.005096039209527433,-0.0008630210224741536,0.001636922263399478
2011-04-25,-0.0010472844418141112,0.0037723510378488098,0.0008854577994363184
2011-04-26,0.008568685297435666,0.0096358447985798,-0.0033417949897760106
2011-04-27,0.006507553194382452,-0.010281453169259791,0.019081653785337462
2011-04-28,0.0032378186821903827,0.007613336914952553,0.004146955091005261
2011-04-29,0.0023485209468267093,0.003093514645637953,0.01687711902897774
2011-05-02,-0.0015405012052690675,0.0016033291944294575,-0.012946818420868185
2011-05-03,-0.0036040025130096806,0.00564448751729543,-0.003529916511002363
2011-05-04,-0.006652543496318461,0.004450666653066045,-0.014448752090855678
2011-05-05,-0.0090895821421562,0.009468875276889166,-0.029260291794056918
2011-05-06,0.004405736287383795,-0.004407008597254463,0.01267462896066856
2011-05-09,0.0038678611150856587,-0.0010522167147787394,0.014213726890232377
2011-05-10,0.008499694600414344,-0.0071867182740200375,0.0035220099792790545
2011-05-11,-0.010580132168743667,0.005710572259521172,-0.009237945533017843
2011-05-12,0.004748574186485248,-0.006347138378538478,0.0003411664040718726
2011-05-13,-0.007728896956341188,0.008979935293970474,-0.006570357296572971
2011-05-16,-0.006361248399555304,0.00555953420249539,-0.0017870091740066025
2011-05-17,-0.0001500902165805864,0.01019718858912001,-0.0043431154594507256
2011-05-18,0.008895863560451078,-0.013340848117952839,0.005924110292412172
2011-05-19,0.0023791474287308393,-0.00041943082175497016,0.0003432638177482088
2011-05-20,-0.007976509437330201,0.0005242610451112313,0.012553972615642393
2011-05-23,-0.011669027682937781,0.004814700919507854,0.0023025631834914487
2011-05-24,-0.0008332581260369552,0.003751321476084447,0.005127833323306366
2011-05-25,0.0033288746716235128,-0.0046914293765208575,-6.726457516765322e-05
2011-05-26,0.00459737378855636,0.00853268272247616,-0.0024258812883911256
2011-05-27,0.0038270521128928926,-0.0004144512166697368,0.009935606280794308
2011-05-31,0.010357504011402632,0.002278185687851854,-0.00040086563861292825
2011-06-01,-0.022717171591939082,0.013424158836401771,0.0018027330517969423
2011-06-02,-0.0010621597179338521,-0.019233320267929784,-0.0027387456222016378
2011-06-03,-0.009994518021246164,0.005726250271851119,0.004804501553227066
2011-06-06,-0.010637478844892112,-0.0076071608853116495,0.0017292622165884623
2011-06-07,-0.0006204304554481199,0.00459182732495841,-0.0003987873752467306
2011-06-08,-0.004196225840440668,0.007778646988442701,-0.004063560992703724
2011-06-09,0.007602304846796974,-0.004037660662994454,0.004993851388959323
2011-06-10,-0.014007663066285203,0.007646881407642998,-0.008805874461023683
2011-06-13,0.000783195411806669,-0.005056729180578626,-0.00989874533208827
2011-06-14,0.012606608275318497,-0.015221332006827824,0.006072032480570563
2011-06-15,-0.017945770890208393,0.018011660449829103,0.003022245884073787
2011-06-16,0.0022021478270172986,0.004529312591433507,-0.0010063666073081164
2011-06-17,0.002979304847853305,-0.004736297784747606,0.006490278771680714
2011-06-20,0.005103212136239622,0.0012381026660275264,0.0006000356050579211
2011-06-21,0.013611175049424705,-0.004442852527272244,0.004853865999923359
2011-06-22,-0.0060441362109649585,0.0006214066115574176,0.0015245138749051255
2011-06-23,-0.002879278404846919,0.0076278766532085806,-0.01770673421621351
2011-06-24,-0.01168161638728744,-0.004218844007234907,-0.014121089335867159
2011-06-27,0.008871489836968532,-0.013808950301728715,-0.003630257057320092
2011-06-28,0.012968796857200067,-0.008084248455059362,0.0034935800405475424
2011-06-29,0.008527381383908145,-0.0066611713729382025,0.006407132466265777
2011-06-30,0.009517166616247776,-0.0015931246701486727,-0.008049656026433037
2011-07-01,0.014667916661907981,-0.0016002081845541668,-0.0073558050101630275
2011-07-05,-0.0008214648953928081,0.0022402880788993523,0.018458359922485637
2011-07-06,0.001194883155842214,0.005101615283506766,0.008632944574224394
2011-07-07,0.010321830040340105,-0.0029724367811571725,0.0016103488438778855
2011-07-08,-0.007117440655405693,0.014043671696874803,0.007348103376555757
2011-07-11,-0.018245724307291857,0.014882932448117106,0.008878910398621733
2011-07-12,-0.004328698442463144,0.0034031767888335466,0.007754066530314864
2011-07-13,0.003343110072581605,0.00277620963286226,0.008927726045871467
2011-07-14,-0.0069261502630863095,-0.014373814226422223,0.002591642671108347
2011-07-15,0.0057877360976541815,0.001664687823049202,0.004261669024496625
