Date,PnL
2013-07-18,971.3077682271038
2013-07-19,6312.558005888552
2013-07-22,5942.183113049521
2013-07-23,-1320.2247272689258
2013-07-24,-7992.687225186708
2013-07-25,2758.4561837342185
2013-07-26,2297.667222786845
2013-07-29,-4042.4342875911316
2013-07-30,-502.475909939512
2013-07-31,1146.4643016865186
2013-08-01,440.2156116814374
2013-08-02,3459.4098190518603
2013-08-05,-3595.112834997802
2013-08-06,-4765.955285076698
2013-08-07,126.35153718995618
2013-08-08,6111.97646453259
2013-08-09,-1337.825105218045
2013-08-12,244.08203982939418
2013-08-13,-3492.560795014594
2013-08-14,-1232.3433615341687
2013-08-15,-8754.138978448249
2013-08-16,-1845.8140812815263
2013-08-19,-6680.069695955688
2013-08-20,5361.655193876837
2013-08-21,-6889.396801988444
2013-08-22,8815.524444340652
2013-08-23,7061.009138004162
2013-08-26,-382.46497296700505
2013-08-27,-5167.623698732115
2013-08-28,48.93464068181463
2013-08-29,2013.3132124493902
2013-08-30,-3572.5732493170053
2013-09-03,1148.0709169034371
2013-09-04,2443.2728361949994
2013-09-05,-5516.4634333215245
2013-09-06,3725.716954184329
2013-09-09,5570.96960177246
2013-09-10,219.24137890570609
2013-09-11,4047.23027108405
2013-09-12,-6596.693973896085
2013-09-13,2491.7103086174507
2013-09-16,174.6161013135624
2013-09-17,4788.418009575836
2013-09-18,16366.202068631756
2013-09-19,-2782.8100195480224
2013-09-20,-7273.899482180308
2013-09-23,-1436.1830855824605
2013-09-24,1397.4561865919165
2013-09-25,99.74524369484148
2013-09-26,-624.1239015060329
2013-09-27,-775.2035942808335
2013-09-30,-4502.885664796578
2013-10-01,-289.7772168375407
2013-10-02,2755.485697193291
2013-10-03,-5818.327008324476
2013-10-04,3571.3853254243013
2013-10-07,-2884.4084657220797
2013-10-08,-7240.737006297413
2013-10-09,-3101.126255351353
2013-10-10,10995.639201254853
2013-10-11,1753.2175786432852
2013-10-14,649.5899600994152
2013-10-15,-3440.582535337117
2013-10-16,11204.17944471337
2013-10-17,10892.504685441752
2013-10-18,3904.204438230029
2013-10-21,-607.0118660632108
2013-10-22,8999.534757889098
2013-10-23,-2664.493868777077
2013-10-24,2422.4971664243126
2013-10-25,4304.672741021807
2013-10-28,213.13371592390268
2013-10-29,2605.860389307755
2013-10-30,-4692.64983430444
2013-10-31,-3337.84790141498
2013-11-01,-2219.6117846388843
2013-11-04,2177.1840827340825
2013-11-05,-5204.160723402023
2013-11-06,3931.581823378515
2013-11-07,-6757.173700759543
2013-11-08,-301.6816447263407
2013-11-11,-1338.7353226516282
2013-11-12,-1786.553891838828
2013-11-13,6200.813580574696
2013-11-14,6245.443855411983
2013-11-15,3167.3611057679173
2013-11-18,-2327.2263240353277
2013-11-19,-3150.0052050377603
2013-11-20,-9665.536388230816
2013-11-21,5010.133065351506
2013-11-22,5289.502532205628
2013-11-25,797.1182366770794
2013-11-26,300.5419627067652
2013-11-27,577.6426373405656
2013-11-29,1223.0368483644202
2013-12-02,-7440.322816600859
2013-12-03,-1196.417221798431
2013-12-04,57.191502312984014
2013-12-05,-5440.236334700153
2013-12-06,8178.8189528857
2013-12-09,3578.7994161387214
2013-12-10,2241.831025100762
2013-12-11,-9895.970663043348
2013-12-12,-6155.701938908998
2013-12-13,2522.6172537923594
2013-12-16,3194.4968257583237
2013-12-17,-2104.466854707961
2013-12-18,7574.40273109666
2013-12-19,-4538.146278491305
2013-12-20,8753.952978081532
2013-12-23,1298.8823908498289
2013-12-24,-10.344161927959345
2013-12-26,2902.0829076717264
2013-12-27,-256.31350018975616
2013-12-30,-617.209192053787
2013-12-31,2188.892662767947
2014-01-02,-2609.267011500228
2014-01-03,1532.5425941327467
2014-01-06,-427.32047350724565
2014-01-07,3450.233544731006
2014-01-08,-1436.8602310946312
2014-01-09,2281.227342937179
2014-01-10,6856.20876544259
2014-01-13,-5849.575986557289
2014-01-14,3949.6572693436997
2014-01-15,2673.9330977349546
2014-01-16,1054.3226500059907
2014-01-17,-77.47349409274523
2014-01-21,417.84578642809976
2014-01-22,-866.3227555147625
2014-01-23,1813.4705008086014
2014-01-24,-10715.069529298133
2014-01-27,-6349.673388422711
2014-01-28,4157.876816999805
2014-01-29,-1869.7549629188288
2014-01-30,2263.3231291976836
2014-01-31,-1457.462775454204
2014-02-03,-9100.967099180296
2014-02-04,1112.5190339619678
2014-02-05,-2703.4525935456045
2014-02-06,6723.080739616781
2014-02-07,8748.66862222866
2014-02-10,2720.36486157715
2014-02-11,6826.3003618104285
2014-02-12,-913.9524149810027
2014-02-13,5774.214841862572
2014-02-14,5414.125580436821
2014-02-18,1574.2553251408328
2014-02-19,-6378.19625481998
2014-02-20,4489.9922454323305
2014-02-21,607.462875290675
2014-02-24,4334.100834948315
2014-02-25,2250.6219434320396
2014-02-26,73.90055218139133
2014-02-27,4608.696912086881
2014-02-28,973.794524981716
2014-03-03,535.2123328012
2014-03-04,2720.4581059300176
2014-03-05,1322.7205334530734
2014-03-06,380.37285891245585
2014-03-07,-2571.538224749643
2014-03-10,81.46154423819958
2014-03-11,-1467.558977951626
2014-03-12,4072.6200950887355
2014-03-13,-2914.577485476211
2014-03-14,-634.5203103955012
2014-03-17,1874.1633923099926
2014-03-18,4004.6457302020876
2014-03-19,-8090.0521950913235
2014-03-20,2780.6407838639034
2014-03-21,1076.2818713600025
2014-03-24,-3411.8822440054405
2014-03-25,2171.6611340211994
2014-03-26,-3572.95008226299
2014-03-27,-997.1832914340832
2014-03-28,1501.3744260216502
2014-03-31,3130.4775586094447
2014-04-01,1552.3012619724013
2014-04-02,1690.2514859530067
2014-04-03,-185.187198035868
2014-04-04,-3486.449328193315
2014-04-07,-5964.710354182117
2014-04-08,4474.3789742839635
2014-04-09,5451.75920983914
2014-04-10,-9611.005759696585
2014-04-11,-3506.861517951964
2014-04-14,5136.428366961875
2014-04-15,2880.5552489708757
2014-04-16,6628.490548026533
2014-04-17,-2865.809490285457
2014-04-21,1269.892422051806
2014-04-22,3003.902517749814
2014-04-23,-7.485259057936612
2014-04-24,2654.2554404564303
2014-04-25,-3535.904103160214
2014-04-28,22.522233367952538
2014-04-29,2423.8548887899055
2014-04-30,2053.5265424237023
2014-05-01,2223.527469146081
2014-05-02,2193.2364754960827
2014-05-05,1019.3144115696508
2014-05-06,-4528.274665792976
2014-05-07,461.6880990037449
2014-05-08,-1712.0557183790334
2014-05-09,2.0753114135479938
2014-05-12,5811.879976069019
2014-05-13,2285.675451296408
2014-05-14,1292.7651901496586
2014-05-15,-4552.874088515714
2014-05-16,1048.756000313922
2014-05-19,437.679992198695
2014-05-20,-3108.7236401288465
2014-05-21,3140.399887201996
2014-05-22,1438.1116680776151
2014-05-23,3542.393084658249
2014-05-27,1897.0015293498914
2014-05-28,1827.4894511326645
2014-05-29,1441.0798563646458
2014-05-30,222.88853421423846
2014-06-02,-2092.7604178617007
2014-06-03,-3018.4119311662384
2014-06-04,832.2010464872004
2014-06-05,5135.8768320636445
2014-06-06,2800.5665699722085
2014-06-09,304.9742685118912
2014-06-10,56.943225271904915
2014-06-11,-1614.7440486380187
2014-06-12,-535.6982119393625
2014-06-13,2083.192789160612
2014-06-16,457.7470941848118
2014-06-17,-493.2883163979735
2014-06-18,6785.604454220295
2014-06-19,2581.299609225285
2014-06-20,2581.4335235012672
2014-06-23,-553.175176176232
2014-06-24,-949.8100275281344
2014-06-25,3360.75716095335
2014-06-26,455.9857253925809
2014-06-27,707.8962466383023
2014-06-30,1936.3262083277225
2014-07-01,1501.447986543343
2014-07-02,-2077.3290342860264
2014-07-03,1406.1110964761615
2014-07-07,-434.76060357158366
2014-07-08,-1023.9784061517846
2014-07-09,3790.1066712025668
2014-07-10,-1493.2782118592195
2014-07-11,2694.2007658164507
2014-07-14,-1674.5246121397117
2014-07-15,-3059.894793918905
2014-07-16,4070.992898077351
2014-07-17,-1204.0504927621557
2014-07-18,4156.7631079789235
2014-07-21,366.6299157665249
2014-07-22,2415.8976594661153
2014-07-23,862.1233852709161
2014-07-24,-3367.880506178417
2014-07-25,1846.4104638634394
2014-07-28,-353.9245933825279
2014-07-29,-2130.997086476107
2014-07-30,-3848.8934595212563
2014-07-31,-14452.593316209566
2014-08-01,1290.5545857458796
2014-08-04,3190.271796619262
2014-08-05,-5183.109439301455
2014-08-06,2504.1578289126023
2014-08-07,-328.7675874943843
2014-08-08,6372.935894828536
2014-08-11,1440.6142739380346
2014-08-12,-2429.269058788904
2014-08-13,5926.030635070568
2014-08-14,4962.041140330606
2014-08-15,1600.5272916929919
2014-08-18,1886.1245835134482
2014-08-19,2013.470103945363
2014-08-20,636.9627054215105
2014-08-21,1517.2073524803207
2014-08-22,834.3458707120309
2014-08-25,3421.611040917579
2014-08-26,324.7538345781469
2014-08-27,1845.316026691392
2014-08-28,1801.3241568837502
2014-08-29,1705.0931199386157
2014-09-02,-7349.836669615452
2014-09-03,1674.2936618838114
2014-09-04,-4757.695953001897
2014-09-05,2930.859132711699
2014-09-08,-3089.1178783476557
2014-09-09,-3830.857454776799
2014-09-10,-88.38957841385829
2014-09-11,-1126.8604857074556
2014-09-12,-7521.775993249737
2014-09-15,251.17049277556816
2014-09-16,3731.214405170621
2014-09-17,-1471.4797751491644
2014-09-18,4292.103843529521
2014-09-19,1739.1626375645415
2014-09-22,-4654.35468175102
2014-09-23,-942.7512109075703
2014-09-24,2585.3908923388026
2014-09-25,-6380.86735191297
2014-09-26,3960.04443540289
2014-09-29,865.5551379481933
2014-09-30,-4051.438981173362
2014-10-01,-2664.4022495919726
2014-10-02,-2133.238376917074
2014-10-03,4871.542340562257
2014-10-06,1292.888927959709
2014-10-07,-5555.419000506743
2014-10-08,11889.950982851207
2014-10-09,-12893.610423225758
2014-10-10,-4482.412774573883
2014-10-13,-7240.812709671254
2014-10-14,2645.970859446052
2014-10-15,-1601.692738209278
2014-10-16,-1821.993110091647
2014-10-17,5354.872176233421
2014-10-20,7722.502807795913
2014-10-21,10041.64206250694
2014-10-22,-4864.409494167119
2014-10-23,3673.6321433026246
2014-10-24,4634.794050646195
2014-10-27,-734.1696511150068
2014-10-28,5325.757245087867
2014-10-29,-2504.6556403689997
2014-10-30,2463.02569093109
2014-10-31,2842.1778197032836
2014-11-03,-353.4108704502326
2014-11-04,-1215.3006258128883
2014-11-05,137.85738254598482
2014-11-06,898.9302991129142
2014-11-07,7576.719120506168
2014-11-10,-3792.105717505533
2014-11-11,2886.8339989688043
2014-11-12,-1582.1583049884407
2014-11-13,1494.3271343421852
2014-11-14,5078.027738276953
2014-11-17,-797.9998275680827
2014-11-18,5454.717174007828
2014-11-19,-4355.598226220035
2014-11-20,3902.4531766768014
2014-11-21,5395.658248018302
2014-11-24,1525.0242619279647
2014-11-25,1988.2408255171035
2014-11-26,1926.8040685301476
2014-11-28,-3331.8260105412587
2014-12-01,217.36816357386442
2014-12-02,-438.3217871691679
2014-12-03,4830.325702444544
2014-12-04,836.0638028067058
2014-12-05,-2368.9567829432244
2014-12-08,773.5004550034404
2014-12-09,3965.3352786805704
2014-12-10,-8169.323417581813
2014-12-11,3715.9910873489116
2014-12-12,-6765.914469775696
2014-12-15,-8559.83791154667
2014-12-16,-1023.2188023245352
2014-12-17,8495.799550651283
2014-12-18,11318.735882978692
2014-12-19,5390.745900346706
2014-12-22,161.62013044671235
2014-12-23,-3946.555563028826
2014-12-24,1454.7508474023944
2014-12-26,5573.2602238336
2014-12-29,1144.217910935933
2014-12-30,-545.3772219639247
2014-12-31,-7630.94391438581
2015-01-02,3101.6984682007683
2015-01-05,-4793.378357823958
2015-01-06,486.25018766441843
2015-01-07,6050.051703926403
2015-01-08,6587.943507675228
2015-01-09,-406.06268858540113
2015-01-12,-1638.3161164763583
2015-01-13,-2196.9307405757636
2015-01-14,-1985.2422955908794
2015-01-15,2111.1595849174423
2015-01-16,6556.569588997801
2015-01-20,6621.423743278254
2015-01-21,150.73516896330696
2015-01-22,9158.402852914971
2015-01-23,-1045.7387253145002
2015-01-26,-863.1493589648433
2015-01-27,-5866.574962030193
2015-01-28,-4876.730537669806
2015-01-29,601.9292411704349
2015-01-30,107.45570321683395
2015-02-02,5182.471989856944
2015-02-03,1577.9543988567937
2015-02-04,-1206.8879540112773
2015-02-05,3525.408194722879
2015-02-06,-10057.003641488845
2015-02-09,-2424.296447111156
2015-02-10,3478.0786138815174
2015-02-11,-973.1539357786124
2015-02-12,5259.498562224103
2015-02-13,700.2734963540084
2015-02-17,-5375.17921821213
2015-02-18,1963.972714360873
2015-02-19,-2603.9936553948014
2015-02-20,3465.4174435333816
2015-02-23,2958.0619718348435
2015-02-24,4741.053178709621
2015-02-25,1138.8724228122182
2015-02-26,-3670.805926537224
2015-02-27,162.0548700075177
2015-03-02,-1545.4416342650904
2015-03-03,-3647.9815462717115
2015-03-04,-2924.019971210191
2015-03-05,196.08741236841848
2015-03-06,-18236.02800815882
2015-03-09,4925.839150391189
2015-03-10,-7283.525970984222
2015-03-11,-496.6405030674834
2015-03-12,7362.989544037266
2015-03-13,-4242.421258362102
2015-03-16,10263.815577233388
2015-03-17,-537.7079177981906
2015-03-18,14861.022915360158
2015-03-19,-4127.43525363033
2015-03-20,8288.324606946348
2015-03-23,-526.668806474539
2015-03-24,-608.2534865935429
2015-03-25,-10768.313311168613
2015-03-26,-4381.224368559399
2015-03-27,3915.9714446111784
2015-03-30,4315.080944476761
2015-03-31,-4849.471239794152
2015-04-01,3675.555514271669
2015-04-02,-924.2611760323016
2015-04-06,4449.819226539141
2015-04-07,-249.6074335167508
2015-04-08,1269.932350063997
2015-04-09,-1656.9487222285684
2015-04-10,5323.030054850077
2015-04-13,-3450.241232380196
2015-04-14,1997.6392353815422
2015-04-15,3767.7910874083623
2015-04-16,-1939.1105546273352
2015-04-17,-3350.733658840968
2015-04-20,2095.2384954834833
2015-04-21,-989.3949530632464
2015-04-22,-2933.668671029956
2015-04-23,3672.0403777637757
2015-04-24,823.731473331181
2015-04-27,495.3500399198208
2015-04-28,-272.3603411177412
2015-04-29,-6617.79932480553
2015-04-30,-8278.48483058825
2015-05-01,2565.2470805540283
2015-05-04,682.9556742204347
2015-05-05,-6836.917039604824
2015-05-06,-6871.049595148711
2015-05-07,4487.838036584728
2015-05-08,9248.107532360256
2015-05-11,-9607.01653399096
2015-05-12,126.27622186038448
2015-05-13,765.3939403406216
2015-05-14,7705.005133847172
2015-05-15,6060.192328898848
2015-05-18,-2381.8535909394154
2015-05-19,-4518.535514283249
2015-05-20,244.512269043207
2015-05-21,4712.688677933884
2015-05-22,-1448.1201636268195
2015-05-26,-4453.8942885278875
2015-05-27,6213.24286262601
2015-05-28,-1117.9538168724653
2015-05-29,-3083.5446255494744
2015-06-01,-1612.2981440306378
2015-06-02,-3504.3112672390944
2015-06-03,-3542.1987264156155
2015-06-04,-2915.279113851455
2015-06-05,-4892.342861054841
2015-06-08,-3537.364404569085
2015-06-09,-1740.7261861360823
2015-06-10,6226.401566985216
2015-06-11,6448.068896020586
2015-06-12,-4650.379294954942
2015-06-15,-1513.1490158872043
2015-06-16,4680.441383424388
2015-06-17,-269.6481160677065
2015-06-18,6901.526255597521
2015-06-19,260.5081054630547
2015-06-22,-4029.1753281234983
2015-06-23,-2073.4821963056
2015-06-24,-2625.8665686831746
2015-06-25,-2904.952164421231
2015-06-26,-2780.6684909604173
2015-06-29,-5506.664079725652
2015-06-30,-1415.9504884720234
2015-07-01,871.070822965836
2015-07-02,-24.498104202710774
2015-07-06,3283.445420061119
2015-07-07,4348.909974660469
2015-07-08,-7555.726197462628
2015-07-09,-3526.1609264546328
2015-07-10,3686.559465538048
2015-07-13,5134.919713539995
2015-07-14,3078.9067037326827
2015-07-15,1648.2667043767863
2015-07-16,5970.0660020539035
2015-07-17,271.5030639960877
2015-07-20,-4873.532484218332
2015-07-21,-1494.5939178165127
2015-07-22,-339.7866140146694
2015-07-23,-966.4990636536678
2015-07-24,-4177.658450592514
2015-07-27,-2864.8056168241833
2015-07-28,5723.862781710023
2015-07-29,3396.971994042838
2015-07-30,772.0123870515437
2015-07-31,1878.2360795636514
2015-08-03,-600.6513899654022
2015-08-04,-2862.3299201015952
2015-08-05,-457.1445641001899
2015-08-06,-2060.437271488646
2015-08-07,2478.2133627588496
2015-08-10,5922.639496330685
2015-08-11,-735.7476218573718
2015-08-12,1440.6357885617897
2015-08-13,-2798.4646450010373
2015-08-14,2752.9707250076326
2015-08-17,4862.186212664627
2015-08-18,-3743.7935718313847
2015-08-19,-302.2011050205875
2015-08-20,-7560.0759854751195
2015-08-21,-16651.926467548583
2015-08-24,-26702.695224558654
2015-08-25,-13022.43173006269
2015-08-26,15670.631178605323
2015-08-27,14887.526567671259
2015-08-28,2111.213655612708
2015-08-31,-6629.6526311591515
2015-09-01,-15863.47893002972
2015-09-02,8322.452881561385
2015-09-03,565.068959665525
2015-09-04,-7366.726376129229
2015-09-08,11217.829315979427
2015-09-09,-8832.114633687777
2015-09-10,1915.5671796455772
2015-09-11,3979.809809948814
2015-09-14,-1754.5112699607641
2015-09-15,2163.026039466172
2015-09-16,6216.158637964469
2015-09-17,3212.6125100129366
2015-09-18,-4966.347605632881
2015-09-21,-1952.1957012814664
2015-09-22,-5413.192088450801
2015-09-23,-383.2332594716325
2015-09-24,2638.681179852784
2015-09-25,-3252.348697007146
2015-09-28,-12919.481628452866
2015-09-29,448.09573008271656
2015-09-30,8659.0581375459
2015-10-01,2445.5209433009995
2015-10-02,13548.976527159422
2015-10-05,6864.821768544286
2015-10-06,512.4741621175258
2015-10-07,3843.960298121163
2015-10-08,2521.459831661516
2015-10-09,3371.7348294030553
2015-10-12,3054.195843318449
2015-10-13,-2627.9254986628653
2015-10-14,1887.0113755886075
2015-10-15,7227.701734472396
2015-10-16,1739.7017224450794
2015-10-19,-1019.9603941564051
2015-10-20,-1361.7626061696872
2015-10-21,-2599.2993657801426
2015-10-22,10420.637225918123
2015-10-23,4144.02408698935
2015-10-26,87.82334390539432
2015-10-27,-200.0284742728969
2015-10-28,4564.952670101115
2015-10-29,-5796.047603748843
2015-10-30,-1286.5565828128106
2015-11-02,4927.9719800727635
2015-11-03,-2562.0166334467785
2015-11-04,-2956.5525335063403
2015-11-05,-1728.3855984040754
2015-11-06,-6208.100329198827
2015-11-09,-6605.132348060469
2015-11-10,1804.4985214444418
2015-11-11,-3395.741331906957
2015-11-12,-7205.4386031980175
2015-11-13,-5769.911480807935
2015-11-16,9042.407301383657
2015-11-17,-2014.8564422966635
2015-11-18,10098.112204304498
2015-11-19,2788.986478375156
2015-11-20,733.472049966429
2015-11-23,-1134.1238201954222
2015-11-24,1776.542973136089
2015-11-25,-208.39669759593883
2015-11-27,-1342.2551364318304
2015-11-30,-516.8116940305366
2015-12-01,9577.369602828123
2015-12-02,-8423.095160879426
2015-12-03,-13765.522792467109
2015-12-04,17070.624568862648
2015-12-07,-3191.6041497377987
2015-12-08,-3674.0684162557513
2015-12-09,-5244.987305228495
2015-12-10,1743.6265097763678
2015-12-11,-7017.010976024555
2015-12-14,-2162.0517248772335
2015-12-15,4389.85859108253
2015-12-16,9986.071505960115
2015-12-17,-9723.774841902015
2015-12-18,-7121.153090874763
2015-12-21,6491.130006233383
2015-12-22,2820.405493922987
2015-12-23,5057.611525718965
2015-12-24,1517.7436013775516
2015-12-28,-1774.3595607232164
2015-12-29,2078.2826338924624
2015-12-30,-5666.826395424155
2015-12-31,-4851.021642050477
2016-01-04,-4550.366376666693
2016-01-05,425.59319005716554
2016-01-06,-2119.694657545573
2016-01-07,-12016.11654717108
2016-01-08,-6170.831945480518
2016-01-11,-3497.2728316752027
2016-01-12,7641.146015975898
2016-01-13,-11969.689634953058
2016-01-14,4963.897016757184
2016-01-15,-7617.9801888574075
2016-01-19,-122.5271451064889
2016-01-20,-3128.028619312698
2016-01-21,1819.5662695272947
2016-01-22,10530.700625051431
2016-01-25,-6251.434223692214
2016-01-26,9950.605242323216
2016-01-27,-6066.839551771742
2016-01-28,1863.5585114658174
2016-01-29,17137.273457931195
2016-02-01,551.5038133894249
2016-02-02,-6260.7173721679765
2016-02-03,3105.256587748951
2016-02-04,3950.1867879680117
2016-02-05,-8893.238271338401
2016-02-08,-805.7136602766046
2016-02-09,-31.2882296230418
2016-02-10,2833.328119682453
2016-02-11,-201.23913135266287
2016-02-12,7174.842729150807
2016-02-16,2765.578511716954
2016-02-17,9105.033594590772
2016-02-18,4198.810285524214
2016-02-19,-974.1996677914989
2016-02-22,5801.197646706237
2016-02-23,-4385.660651798837
2016-02-24,2742.18450239448
2016-02-25,8512.326579344464
2016-02-26,-4838.930055455757
2016-02-29,-1686.8609159131086
2016-03-01,8395.417947146581
2016-03-02,4873.629805037317
2016-03-03,5825.4651539807255
2016-03-04,104.39781441340352
2016-03-07,1145.9881689220729
2016-03-08,-4535.749501378878
2016-03-09,183.24303245489426
2016-03-10,1842.8511387314868
2016-03-11,4463.274500369249
2016-03-14,-1932.8423603188326
2016-03-15,-629.4181382539462
2016-03-16,7511.714864137814
2016-03-17,4252.174465525631
2016-03-18,2464.054467196387
2016-03-21,-2129.9564143213147
2016-03-22,59.63367399404874
2016-03-23,-4591.03862105477
2016-03-24,-529.9035337728844
2016-03-28,1029.8973764399757
2016-03-29,10885.757482814473
2016-03-30,-2130.854080445237
2016-03-31,999.1664949554726
2016-04-01,3816.693023129626
2016-04-04,-2796.8368612416775
2016-04-05,-1366.1975129441548
2016-04-06,3774.1060709915027
2016-04-07,-2028.396200090482
2016-04-08,-197.659355883402
2016-04-11,280.71845131267094
2016-04-12,3855.1286164295343
2016-04-13,5299.2083703102835
2016-04-14,-3283.8535387005395
2016-04-15,2502.169215578188
2016-04-18,2889.140132396349
2016-04-19,3433.9348937095565
2016-04-20,-2961.1634686985367
2016-04-21,-4160.911317250038
2016-04-22,-2576.1116303934823
2016-04-25,-1637.0365524932502
2016-04-26,349.35274061034823
2016-04-27,4145.2716613567645
2016-04-28,-1632.4873633341003
2016-04-29,280.7973688232113
2016-05-02,1722.1396287671998
2016-05-03,-2456.421997104456
2016-05-04,-2906.550517885377
2016-05-05,1376.9219960528349
2016-05-06,2478.1262284781537
2016-05-09,-1832.726137385627
2016-05-10,7842.978001840667
2016-05-11,-2822.7154300896877
2016-05-12,-2151.9852044924405
2016-05-13,-2160.172407377782
2016-05-16,3837.059283546524
2016-05-17,-4690.767143474596
2016-05-18,-6033.758438983178
2016-05-19,-1291.0634818944663
2016-05-20,3770.189793147218
2016-05-23,-688.3142521902197
2016-05-24,3989.441691605157
2016-05-25,2701.1973132831417
2016-05-26,949.6215164547084
2016-05-27,968.0539619781531
2016-05-31,23.125055697532773
2016-06-01,2085.5996349495313
2016-06-02,3269.018020472874
2016-06-03,5844.878861990512
2016-06-06,1231.339293995076
2016-06-07,1413.8927899454457
2016-06-08,5493.793281447524
2016-06-09,1619.249358641755
2016-06-10,-3900.1545079840726
2016-06-13,-2429.6503929750997
2016-06-14,-1207.1078220732563
2016-06-15,1229.9515012080453
2016-06-16,1415.1790509838388
2016-06-17,-1888.8144067629382
2016-06-20,266.05291696618997
2016-06-21,-2370.9643293452064
2016-06-22,-493.5655863633779
2016-06-23,3903.8036025389133
2016-06-24,-8137.605161277212
2016-06-27,-3870.789860489677
2016-06-28,9626.697471802643
2016-06-29,8826.117587004592
2016-06-30,9800.531922077196
2016-07-01,6989.671570540109
2016-07-05,12.428508152683868
2016-07-06,4869.390206297652
2016-07-07,-954.9749852887542
2016-07-08,11601.905950488139
2016-07-11,-1510.8440518424784
2016-07-12,-2305.4674998813634
2016-07-13,4219.715822490782
2016-07-14,-1483.479220042256
2016-07-15,-3542.5947214017438
2016-07-18,1611.6582562687631
2016-07-19,996.4516485934575
2016-07-20,-1038.8938855952908
2016-07-21,502.5146444402181
2016-07-22,1994.2984543900805
2016-07-25,-2860.2887512046323
2016-07-26,1305.378045064515
2016-07-27,4854.378222768655
2016-07-28,-204.21654773103756
2016-07-29,4585.778716421652
2016-08-01,-2944.116150675029
2016-08-02,-5231.74533521382
2016-08-03,1180.0870675369702
2016-08-04,2763.6726470594444
2016-08-05,-429.5871532714506
2016-08-08,-16.25612957119346
2016-08-09,3415.346634786219
2016-08-10,180.02149737310737
2016-08-11,-503.7629624253983
2016-08-12,1257.7853816520721
2016-08-15,-122.03322932384638
2016-08-16,-3032.7494020461127
2016-08-17,2657.3566061251995
2016-08-18,2449.9015517788284
2016-08-19,-3520.2103502592827
2016-08-22,1849.379648760648
2016-08-23,1451.4125946187437
2016-08-24,-5343.223928151769
2016-08-25,-1494.2131693462572
2016-08-26,-2804.260743477552
2016-08-29,6565.090643427282
2016-08-30,-3470.7509421636064
2016-08-31,-1651.5108687307159
2016-09-01,915.2821694294697
2016-09-02,2175.944777903579
2016-09-06,6140.388757285084
2016-09-07,-747.5836481815231
2016-09-08,-5323.557443579725
2016-09-09,-19679.46289985063
2016-09-12,8486.854850137426
2016-09-13,-12542.251890394475
2016-09-14,659.5730369517944
2016-09-15,3917.6242194678334
2016-09-16,-683.503641275874
2016-09-19,-393.78304185649864
2016-09-20,1045.2389055471904
2016-09-21,10895.698019564941
2016-09-22,6101.215866120892
2016-09-23,-3439.549429548254
2016-09-26,-3414.0144517147073
2016-09-27,4442.644861453246
2016-09-28,1954.8696751991029
2016-09-29,-4999.798744127607
2016-09-30,1753.7689381371965
2016-10-03,-2653.4833093289617
2016-10-04,-11306.246007466172
2016-10-05,1245.7231558744543
2016-10-06,-2377.5349605875235
2016-10-07,-1792.87713562905
2016-10-10,2163.244960762566
2016-10-11,-8953.586043644278
2016-10-12,1269.3807926680308
2016-10-13,-667.2087133011871
2016-10-14,-4057.6304457513816
2016-10-17,-94.34984996639633
2016-10-18,5480.576197267973
2016-10-19,2662.139322759074
2016-10-20,-1316.923010238548
2016-10-21,767.4975449193956
2016-10-24,1120.7244381919222
2016-10-25,-227.47630103585217
2016-10-26,-3744.3898552692076
2016-10-27,-4067.8023042364393
2016-10-28,-1626.1039015101069
2016-10-31,2000.2313487892725
2016-11-01,-3375.3732654736764
2016-11-02,-1428.490697216416
2016-11-03,-3880.4477625298277
2016-11-04,1677.4783665417885
2016-11-07,8229.950208927909
2016-11-08,1052.227151632076
2016-11-09,-4610.5053241994065
2016-11-10,-4475.120545180138
2016-11-11,-6150.750934462676
2016-11-14,-2302.244383426203
2016-11-15,7196.118198917313
2016-11-16,668.6245496920493
2016-11-17,-1402.139251619795
2016-11-18,-3389.8277762302328
2016-11-21,5692.655902834642
2016-11-22,1036.5462332626928
2016-11-23,-3648.79342609674
2016-11-25,1747.7003828365125
2016-11-28,588.0945830383988
2016-11-29,1514.399555197742
2016-11-30,-7550.998455898349
2016-12-01,-5145.261562361147
2016-12-02,2930.5655818991745
2016-12-05,2517.768983255821
2016-12-06,1561.1113522881574
2016-12-07,10462.242745180982
2016-12-08,-1847.8356050141188
2016-12-09,-1097.37177855926
2016-12-12,348.24031404664885
2016-12-13,4379.602658091468
2016-12-14,-9998.486374202423
2016-12-15,1657.0134803141507
2016-12-16,-761.3877705431394
2016-12-19,4727.507591597595
2016-12-20,-48.05481976840665
2016-12-21,-487.4281234911399
2016-12-22,-1846.7180284097324
2016-12-23,1859.8984883020078
2016-12-27,1553.9908248333838
2016-12-28,-2744.9636768720065
2016-12-29,2708.2047725395546
2016-12-30,-2746.670804051858
2017-01-03,6812.805385412365
2017-01-04,5046.85745467409
2017-01-05,5715.563597004543
2017-01-06,-1273.0584923063107
2017-01-09,1244.4059370351858
2017-01-10,473.53134755409644
2017-01-11,2997.0094189192905
2017-01-12,-1520.2323906578592
2017-01-13,577.793990350536
2017-01-17,2624.6029180614573
2017-01-18,-3172.5414597592535
2017-01-19,-4078.1888282949985
2017-01-20,2066.2521787627406
2017-01-23,1887.1348297952775
