Date,Portfolio
2010-09-30,-0.001997410349414745
2010-10-01,0.0024749722405540474
2010-10-04,-0.0043994095176734214
2010-10-05,0.01337865746985733
2010-10-06,0.004006109629039657
2010-10-07,-0.004464850878422777
2010-10-08,0.0037317986303409155
2010-10-11,0.0013298753629517979
2010-10-12,-0.001008423094617101
2010-10-13,0.006639942983377355
2010-10-14,-0.0053503790140453505
2010-10-15,-0.0030439386813728713
2010-10-18,0.005632880890798846
2010-10-19,-0.011142720943130777
2010-10-20,0.0077598554533454345
2010-10-21,-0.0037920798220964424
2010-10-22,0.003099630471970127
2010-10-25,0.003775623832503785
2010-10-26,-0.003755295625257931
2010-10-27,-0.005495055345458194
2010-10-28,0.002759555733136883
2010-10-29,0.004350965359926895
2010-11-01,-0.0016698280140026458
2010-11-02,0.00865059552115728
2010-11-03,-0.0037924848905245777
2010-11-04,0.01838411106422025
2010-11-05,-0.0016867989146847466
2010-11-08,0.0015261889611177565
2010-11-09,-0.012302924974769626
2010-11-10,0.004564583067330814
2010-11-11,-0.0019360492103523666
2010-11-12,-0.012888133112003286
2010-11-15,-0.007554808724356293
2010-11-16,-0.0049390799617643425
2010-11-17,-0.0017552305603645453
2010-11-18,0.011739093609104122
2010-11-19,0.00330468636464678
2010-11-22,0.0020054789149844326
2010-11-23,-0.006474089307580633
2010-11-24,0.004040026556605164
2010-11-26,-0.004781229809062446
2010-11-29,0.0043940795032999915
2010-11-30,4.655577560061389e-05
2010-12-01,0.00696223689210953
2010-12-02,0.0067843546466586566
2010-12-03,0.0027961688598045335
2010-12-06,0.00399635383340412
2010-12-07,-0.007909157670106585
2010-12-08,-0.0021244912579844377
2010-12-09,0.00420599092047563
2010-12-10,0.0019996878287441354
2010-12-13,0.002030385329031701
2010-12-14,-0.002990324330282129
2010-12-15,-0.007665992632227902
2010-12-16,0.00420262225705131
2010-12-17,0.005597089036866337
2010-12-20,0.0021920788632187036
2010-12-21,0.00576357802679222
2010-12-22,-0.00022870614297660437
2010-12-23,-0.0018035653073862267
2010-12-27,0.00286230356610781
2010-12-28,-0.0016615091092322507
2010-12-29,0.005158321592117869
2010-12-30,-0.0018844940176321566
2010-12-31,0.004732807576746023
2011-01-03,0.0034974923101629115
2011-01-04,-0.003611270501543226
2011-01-05,-0.002881509561420509
2011-01-06,-0.0006891990812453369
2011-01-07,-0.00012941231818366727
2011-01-10,0.0011998021662831281
2011-01-11,0.0015993273052079054
2011-01-12,0.00404376831829884
2011-01-13,-0.00032271116263551535
2011-01-14,0.0012006834887877437
2011-01-18,0.0006808884710018069
2011-01-19,-0.0037882494703217326
2011-01-20,-0.007121925939028323
2011-01-21,0.0031369977723623497
2011-01-24,0.0027427261475743573
2011-01-25,0.0023899675676576472
2011-01-26,-0.0002805849397998605
2011-01-27,-0.0011376589569113004
2011-01-28,-0.006530748543847607
2011-01-31,0.0021087964185522337
2011-02-01,0.00935881888057277
2011-02-02,-0.0014950521509465129
2011-02-03,0.0012496855439795003
2011-02-04,-0.0014673797773494435
2011-02-07,0.0050540619678827794
2011-02-08,0.0020686340674011
2011-02-09,0.000728973679557907
2011-02-10,-0.0029244459125579115
2011-02-11,0.006546362539154678
2011-02-14,0.002320402591440355
2011-02-15,0.0003697056974205782
2011-02-16,0.003115221769121653
2011-02-17,0.003228046652653996
2011-02-18,0.0008797203828414611
2011-02-22,-0.007476921596734905
2011-02-23,-0.001454566879973073
2011-02-24,4.538917972758986e-05
2011-02-25,0.008834754058535572
2011-02-28,0.004336995690879079
2011-03-01,-0.006804389176297826
2011-03-02,-0.002708791581113975
2011-03-03,0.005813173219373401
2011-03-04,-0.0010763889199144714
2011-03-07,-0.005933488039555554
2011-03-08,0.0033119143555928932
2011-03-09,0.00160698744387459
2011-03-10,-0.008820999975163795
2011-03-11,0.0032143959567931136
2011-03-14,-0.0030497519880400624
2011-03-15,-0.006023634760145286
2011-03-16,-0.008434363153243545
2011-03-17,0.006767299466783691
2011-03-18,0.004373225075894075
2011-03-21,0.008584480663510571
2011-03-22,-0.0013492194548545308
2011-03-23,0.0027776154333650892
2011-03-24,0.0026223286020309665
2011-03-25,0.0012506892191330831
2011-03-28,-0.0018891500009964896
2011-03-29,0.0017291947452214148
2011-03-30,0.006609793603983612
2011-03-31,-4.7356148815069776e-05
2011-04-01,0.0030316879854322574
2011-04-04,0.0014542487564865572
2011-04-05,0.0012579650341897088
2011-04-06,-0.0015451481054366656
2011-04-07,-0.001889061503976659
2011-04-08,-0.0021997884027304747
2011-04-11,-0.0026550796507007284
2011-04-12,-0.002907212063956338
2011-04-13,0.001823212748423698
2011-04-14,0.0022703068444591855
2011-04-15,0.006840929719047681
2011-04-18,-0.005289988861196985
2011-04-19,0.004511064058829835
2011-04-20,0.007095261133675161
2011-04-21,0.0030874066096078434
2011-04-25,0.0004475357642891835
2011-04-26,0.007048903129639948
2011-04-27,0.004196416692115143
2011-04-28,0.004468068701703157
2011-04-29,0.004714059083852175
2011-05-02,-0.0024654911876843036
2011-05-03,-0.0012807671051323051
2011-05-04,-0.005046172248152916
2011-05-05,-0.007475574235179966
2011-05-06,0.0034428839672169453
2011-05-09,0.004189721523891566
2011-05-10,0.003831438688635455
2011-05-11,-0.006306128066318584
2011-05-12,0.00131353487786731
2011-05-13,-0.0033779079447980405
2011-05-16,-0.0026949168652103247
2011-05-17,0.001807775698414042
2011-05-18,0.002890922650644263
2011-05-19,0.0013741203244619924
2011-05-20,-0.002771744508773954
2011-05-23,-0.005452356902361987
2011-05-24,0.0012070504918948936
2011-05-25,0.0008143777725687454
2011-05-26,0.004527712760494187
2011-05-27,0.0036829594056874476
2011-05-31,0.006723918983012603
2011-06-01,-0.010003853288293464
2011-06-02,-0.005856437741073003
2011-06-03,-0.003844473011800858
2011-06-06,-0.00802488819577491
2011-06-07,0.0007158804516837209
2011-06-08,-0.001182607906059284
2011-06-09,0.00430104545067347
2011-06-10,-0.007813758657013925
2011-06-13,-0.0022790768478738958
2011-06-14,0.004669436835569727
2011-06-15,-0.005811210539056692
2011-06-16,0.0023026618529725386
2011-06-17,0.0015770502782771884
2011-06-20,0.0034614582890093427
2011-06-21,0.007784071797825266
2011-06-22,-0.0032424529924538516
2011-06-23,-0.002476608012038033
2011-06-24,-0.010181844234561265
2011-06-27,0.0013261177681509267
2011-06-28,0.006284253006637331
2011-06-29,0.004412205857050203
2011-06-30,0.004104570398246542
2011-07-01,0.007297327199481792
2011-07-05,0.0028359470708619987
2011-07-06,0.003287275400515679
2011-07-07,0.005691541155496452
2011-07-08,0.00034266903745864825
2011-07-11,-0.0058948649125525766
2011-07-12,-0.0005833148887222702
2011-07-13,0.0040390773586452475
2011-07-14,-0.00736039731379109
2011-07-15,0.004528063968029303
2011-07-18,-0.0060522384976584446
2011-07-19,0.012963934427552176
2011-07-20,-0.0020235794778729922
2011-07-21,0.005183978780270021
2011-07-22,0.003527112336908585
2011-07-25,-0.004933333159880336
2011-07-26,-0.00013180692419568308
2011-07-27,-0.01293877590770268
2011-07-28,-0.0006857144890842109
2011-07-29,0.0017058986163740629
2011-08-01,-0.00058769903122217
2011-08-02,-0.004560227354032088
2011-08-03,0.003706460259141657
2011-08-04,-0.02083544880438947
2011-08-05,-0.007185437802675514
2011-08-08,-0.02773522748197271
2011-08-09,0.029358403312187156
2011-08-10,-0.014560782602290066
2011-08-11,0.010074307267898132
2011-08-12,0.008241924991091519
2011-08-15,0.011625946565094723
2011-08-16,0.0007990284054484762
2011-08-17,0.005171355594112261
2011-08-18,-0.018551378200206695
2011-08-19,-0.005999755940251637
2011-08-22,0.003667320645039978
2011-08-23,0.010224550927938208
2011-08-24,-0.00398899788926783
2011-08-25,-0.005907256400839011
2011-08-26,0.015494484010749736
2011-08-29,0.010461186303141943
2011-08-30,0.00999549854052573
2011-08-31,-0.0023969627674525137
2011-09-01,-0.0009462766251290479
2011-09-02,-0.0030753126273010915
2011-09-06,-0.0020868095111659687
2011-09-07,0.007021251674083781
2011-09-08,-8.154248858023658e-05
2011-09-09,-0.01420173739584488
2011-09-12,0.0007500795882678661
2011-09-13,0.0034732005941018065
2011-09-14,0.00923560929184288
2011-09-15,0.004016901555982617
2011-09-16,0.006747034268340444
2011-09-19,-0.0036186048060642987
2011-09-20,0.0024710866308221865
2011-09-21,-0.011684122936626996
2011-09-22,-0.014465995021407836
2011-09-23,-0.009530030876355223
2011-09-26,0.007955860471352303
2011-09-27,0.005692263771032886
2011-09-28,-0.016639351404443118
2011-09-29,0.007862282878230802
2011-09-30,-0.008640122870419273
2011-10-03,-0.007808046276518757
2011-10-04,0.006695226862057117
2011-10-05,0.010922843568309987
2011-10-06,0.007066118235421489
2011-10-07,-0.00711413190817045
2011-10-10,0.019988348091219802
2011-10-11,-0.0013147014485157238
2011-10-12,0.0026462835217155034
2011-10-13,0.00039865095440198416
2011-10-14,0.007523948387030839
2011-10-17,-0.007997848591115438
2011-10-18,0.009335670950398469
2011-10-19,-0.009063700229779979
2011-10-20,-0.0011501206113377258
2011-10-21,0.01028036811141133
2011-10-24,0.009135312426818974
2011-10-25,-0.0013090061596374193
2011-10-26,0.003288883747016389
2011-10-27,0.013838541076714901
2011-10-28,0.002537187040125885
2011-10-31,-0.006948291244777395
2011-11-01,-0.008703292036708733
2011-11-02,0.008068126544195633
2011-11-03,0.00972231032181122
2011-11-04,-0.004131874532278767
2011-11-07,0.008884276474886228
2011-11-08,0.0031814848797145235
2011-11-09,-0.018700252690463066
2011-11-10,0.001058647307563674
2011-11-11,0.012109821653285833
2011-11-14,-0.0023796109734454387
2011-11-15,0.0027557184475516796
2011-11-16,-0.008934522406784546
2011-11-17,-0.01151185790164631
2011-11-18,-0.00023609251980425517
2011-11-21,-0.013771434846913438
2011-11-22,0.002065108832181527
2011-11-23,-0.011385071343369689
2011-11-25,-0.0060974957077545005
2011-11-28,0.019945215544568164
2011-11-29,-0.00013172827854832369
2011-11-30,0.023153639339246516
2011-12-01,-0.0017950152986363716
2011-12-02,0.003119470164901794
2011-12-05,0.003769314048778925
2011-12-06,-0.0014385599834843632
2011-12-07,0.004207376954055122
2011-12-08,-0.013264384545032051
2011-12-09,0.005265508079552845
2011-12-12,-0.010082503865076257
2011-12-13,-0.006624881930127637
2011-12-14,-0.007101198920140106
2011-12-15,0.0006855225935879051
2011-12-16,0.006616137262177896
2011-12-19,-0.0036499463411423586
2011-12-20,0.013601518007229222
2011-12-21,-0.0021689978387065966
2011-12-22,0.005266090876897515
2011-12-23,0.0028043420889475286
2011-12-27,0.0003098238804695318
2011-12-28,-0.0071512242550848
2011-12-29,0.005937243555510973
2011-12-30,-0.0005142587380391518
2012-01-03,0.009534527287287476
2012-01-04,-0.001291785707670876
2012-01-05,0.00217082675384724
2012-01-06,-0.0001348052953541771
2012-01-09,0.00034279625918652524
2012-01-10,0.006794659804733469
2012-01-11,0.004529064725029692
2012-01-12,0.0017486268033759483
2012-01-13,-0.001690130095903851
2012-01-17,0.004642800560101383
2012-01-18,0.0045772938509650515
2012-01-19,-0.0006577768954048662
2012-01-20,0.0001735570103078614
2012-01-23,-0.0021290966514678922
2012-01-24,-0.001293832231462262
2012-01-25,0.008426084193721907
2012-01-26,0.0009710232118207689
2012-01-27,0.0020282110431203678
2012-01-30,3.71924058185782e-05
2012-01-31,0.0037810714793262983
2012-02-01,0.002572446240049171
2012-02-02,0.00215785963454365
2012-02-03,-9.876194598047944e-05
2012-02-06,0.0016622305870735573
2012-02-07,0.0006396886550687408
2012-02-08,0.0009069990781300898
2012-02-09,-0.001550265365350264
2012-02-10,-0.0020106305611203535
2012-02-13,0.005101059841013519
2012-02-14,0.00021629786949670197
2012-02-15,-0.0023633252361335557
2012-02-16,0.004502346906242576
2012-02-17,0.0009396762513400756
2012-02-21,0.0007362391881999201
2012-02-22,0.002861293355547972
2012-02-23,0.0027101583710561236
2012-02-24,0.0022518843667548465
2012-02-27,0.0027476435844162954
2012-02-28,0.0024788940908836055
2012-02-29,-0.012061069514813689
2012-03-01,0.002839906088941595
2012-03-02,0.000260775802022037
2012-03-05,-0.005067706180921582
2012-03-06,-0.008520548401947953
2012-03-07,0.0034911869965621933
2012-03-08,0.004930374410422051
2012-03-09,0.0038073020601703147
2012-03-12,-0.001185300142497194
2012-03-13,0.0037430710055042205
2012-03-14,-0.009566789329483577
2012-03-15,0.005258607410914655
2012-03-16,0.001529151994483891
2012-03-19,-0.00038483037367908124
2012-03-20,-0.0021137338260643983
2012-03-21,0.0019027361788758828
2012-03-22,-0.00413421059980192
2012-03-23,0.006119135250688268
2012-03-26,0.009720459806343965
2012-03-27,-0.0011380200167076108
2012-03-28,-0.004933564169478113
2012-03-29,0.0006292615972379431
2012-03-30,-0.0010078144426767623
2012-04-02,0.006510809163800579
2012-04-03,-0.009663335614177737
2012-04-04,-0.005098411865373336
2012-04-05,0.00254551007715444
2012-04-09,2.2179027590581504e-06
2012-04-10,-0.005718544290013535
2012-04-11,0.001795832936760811
2012-04-12,0.008257480825081539
2012-04-13,-0.004879441519816765
2012-04-16,-0.0011218117581360681
2012-04-17,0.008475564279524046
2012-04-18,-0.0021856130988254317
2012-04-19,-0.003517035191051046
2012-04-20,0.0011473058544619699
2012-04-23,-0.0037003505377181407
2012-04-24,0.000727107868071964
2012-04-25,0.007176216332924546
2012-04-26,0.0069839236940301
2012-04-27,0.0015222362682654105
2012-04-30,-0.001698216469261409
2012-05-01,0.0019008799705584759
2012-05-02,-0.0007191506358249385
2012-05-03,-0.006177547536664328
2012-05-04,-0.007348619366567185
2012-05-07,0.00011296010744394654
2012-05-08,-0.004015509480015344
2012-05-09,-0.004879691489272649
2012-05-10,0.0007900860120101086
2012-05-11,-0.0009296320015334759
2012-05-14,-0.005398641968695281
2012-05-15,-0.004030100598999559
2012-05-16,-0.001861744211928833
2012-05-17,-0.0012629442522991618
2012-05-18,-0.0033887845804278912
2012-05-21,0.00979835055496655
2012-05-22,-0.004268216129775441
2012-05-23,0.0015912624486489424
2012-05-24,1.628804241083948e-05
2012-05-25,0.00023692759945505033
2012-05-29,0.004812648105595004
2012-05-30,-0.0016273615885117542
2012-05-31,0.0012687586566157752
2012-06-01,-0.0037267841755977728
2012-06-04,-0.002435896455785936
2012-06-05,0.0009879132035283114
2012-06-06,0.008351944774888457
2012-06-07,-0.001865134672877079
2012-06-08,0.004915271420977012
2012-06-11,-0.005921885867052093
2012-06-12,0.00561703878239826
2012-06-13,-0.00076247727798339
2012-06-14,0.006608729437630596
2012-06-15,0.007579237308525592
2012-06-18,0.002588798228964566
2012-06-19,0.0017555570159229884
2012-06-20,-0.0008810500464722249
2012-06-21,-0.016138994241191616
2012-06-22,0.0018568897785315123
2012-06-25,-0.0049886556985880345
2012-06-26,0.0009039686320400323
2012-06-27,0.0059875415496755775
2012-06-28,-0.002860207045287117
2012-06-29,0.01555517240686289
2012-07-02,0.004274313945389832
2012-07-03,0.00428927826116236
2012-07-05,-0.003144862323897527
2012-07-06,-0.005327059449585905
2012-07-09,0.001762605699671916
2012-07-10,-0.006600152626834253
2012-07-11,0.0012265634613108866
2012-07-12,-0.001544109685203814
2012-07-13,0.010842305340537756
2012-07-16,-0.0001895432472375488
2012-07-17,0.0014118703347273198
2012-07-18,0.00415244553502866
2012-07-19,0.001252161107245613
2012-07-20,-0.0021945170353021306
2012-07-23,-0.005325068005582826
2012-07-24,-0.002733938471501318
2012-07-25,0.002864948395315569
2012-07-26,0.00857440124910251
2012-07-27,0.006933239910091713
2012-07-30,0.0017563368951328245
2012-07-31,-0.004608191946798821
2012-08-01,-0.003075382083043955
2012-08-02,-0.003723823124418461
2012-08-03,0.009091852413195389
2012-08-06,0.0019808641129936497
2012-08-07,-0.00025591626450670313
2012-08-08,-0.0004163639119779477
2012-08-09,0.0008206000200823445
2012-08-10,0.002418209534607065
2012-08-13,-0.0018561855299258504
2012-08-14,-0.004154040380797446
2012-08-15,-0.0023747501658867394
2012-08-16,0.00316507429788682
2012-08-17,0.0021716100983815447
2012-08-20,0.0010713289251740579
2012-08-21,0.0007782837155219434
2012-08-22,0.005952978128757525
2012-08-23,-0.002629066472283567
2012-08-24,0.0034487238227431617
2012-08-27,0.0010192734310123868
2012-08-28,0.00026312278907981746
2012-08-29,-0.0016063552733724356
2012-08-30,-0.003112105596423489
2012-08-31,0.009781368271303914
2012-09-04,-0.0005666949037343052
2012-09-05,-0.0018466099825538542
2012-09-06,0.008386776273903178
2012-09-07,0.004361420447808348
2012-09-10,-0.003842210391821166
2012-09-11,0.0006427087307795021
2012-09-12,-0.0011200934195975032
2012-09-13,0.01108577389999708
2012-09-14,-0.003651485020585831
2012-09-17,-0.0002852519250524535
2012-09-18,0.001916330520602663
2012-09-19,0.0019809012832599907
2012-09-20,0.00042351928086213603
2012-09-21,0.0004649272277907105
2012-09-24,0.0002451846519568497
2012-09-25,-0.004208031230537392
2012-09-26,-0.0015544360872988506
2012-09-27,0.0060591243737257786
2012-09-28,-0.0030370871285359687
2012-10-01,0.00285619278165119
2012-10-02,0.00011606264446971951
2012-10-03,0.0027948976363708342
2012-10-04,0.002188610557607475
2012-10-05,-0.004076510516179227
2012-10-08,-0.0004562244191167455
2012-10-09,-0.007339477235832165
2012-10-10,-0.0022155684709598182
2012-10-11,0.00248033690451169
2012-10-12,-0.0024515178301433137
2012-10-15,0.0028949681630735438
2012-10-16,0.0035191673447994543
2012-10-17,0.0004943844080703489
2012-10-18,-0.0037622379955314735
2012-10-19,-0.00833894262852326
2012-10-22,-0.0009763904271544272
2012-10-23,-0.006770800425630088
2012-10-24,-0.004695101382289553
2012-10-25,0.0015147674632761655
2012-10-26,0.0032341176896341067
2012-10-31,0.0022747880098986733
2012-11-01,0.003509688069131146
2012-11-02,-0.008710572065515326
2012-11-05,0.003215039779874223
2012-11-06,0.005101929197073052
2012-11-07,-0.009087456743148783
2012-11-08,-0.0022303828773672495
2012-11-09,0.0006475013147112425
2012-11-12,0.000562804961500536
2012-11-13,-0.0015699707337819533
2012-11-14,-0.007881600655065431
2012-11-15,-0.0024549443773808806
2012-11-16,0.002547833782561381
2012-11-19,0.012402356472089369
2012-11-20,-0.0026901698450330132
2012-11-21,0.0011312667846396938
2012-11-23,0.009702280063258737
2012-11-26,-0.0002494075632760795
2012-11-27,-0.0027295976948863835
2012-11-28,0.0025199882913845453
2012-11-29,0.0033988678540394397
2012-11-30,-0.001570816016405468
2012-12-03,-0.0026589027461983135
2012-12-04,-0.0009612115476354355
2012-12-05,0.0006675303193588185
2012-12-06,0.0029166517042098087
2012-12-07,9.531436309142063e-05
2012-12-10,0.0019356297057562073
2012-12-11,0.0020277841594371305
2012-12-12,-0.0025181528377748105
2012-12-13,-0.004779561062301764
2012-12-14,-0.0005848999249142804
2012-12-17,0.003523137643044961
2012-12-18,0.0019128951689719059
2012-12-19,-0.00400728837007912
2012-12-20,0.0016535253975941567
2012-12-21,-0.0021946465886926126
2012-12-24,-0.0020308554882322383
2012-12-26,-0.0014872612392184408
2012-12-27,0.0003868967786420915
2012-12-28,-0.005675561247251553
2012-12-31,0.0071327516024104805
2013-01-02,0.012880846810385036
2013-01-03,-0.006590141481416412
2013-01-04,0.0028936436785178448
2013-01-07,-0.002483556893644638
2013-01-08,0.0009714125265013202
2013-01-09,0.0012270834362183467
2013-01-10,0.005443587807676426
2013-01-11,0.0013259529332839538
2013-01-14,-0.0006513121060728978
2013-01-15,0.002500223208391291
2013-01-16,0.0005211067065173028
2013-01-17,0.002002087883952586
2013-01-18,0.0030209460855586457
2013-01-22,0.00423832195315422
2013-01-23,0.0001683651735780575
2013-01-24,-0.0023696967503457254
2013-01-25,-0.0008031788668150154
2013-01-28,-0.00196812580588435
2013-01-29,0.0016224138381793702
2013-01-30,-0.0016683545985608055
2013-01-31,-0.001181992719774387
2013-02-01,0.0031058546010605714
2013-02-04,-0.0030901281341090456
2013-02-05,0.0037595087039235587
2013-02-06,0.002873646736606905
2013-02-07,-0.001859642321404651
2013-02-08,0.004041301287050115
2013-02-11,-0.002056984053173844
2013-02-12,0.0005453842012066584
2013-02-13,-0.00231972606883906
2013-02-14,0.002146724425962809
2013-02-15,-0.003911666887146434
2013-02-19,0.002817236659002799
2013-02-20,-0.010575542122145714
2013-02-21,-0.0010362601229380577
2013-02-22,0.006349624858035252
2013-02-25,-0.005323318177285988
2013-02-26,0.004460017069346369
2013-02-27,0.00518026539746327
2013-02-28,-0.0022528342124874725
2013-03-01,0.0027832603067203133
2013-03-04,0.0017205556127630178
2013-03-05,0.0047104167027683524
2013-03-06,-0.0006281176590232651
2013-03-07,-0.001375864847175251
2013-03-08,-4.9816642790611535e-05
2013-03-11,0.002787295036430447
2013-03-12,0.0016245652232582996
2013-03-13,7.143212543884515e-05
2013-03-14,0.002447244052991571
2013-03-15,0.0006885085138294137
2013-03-18,-8.9216956950907e-05
2013-03-19,0.0009663121695728356
2013-03-20,0.0006881031154559755
2013-03-21,-0.0019005378175407876
2013-03-22,0.00431875801953155
2013-03-25,-0.0030455442339408505
2013-03-26,0.004578049124537909
2013-03-27,0.00274020404636706
2013-03-28,-0.0003106144513349027
2013-04-01,-0.0002900245746358523
2013-04-02,-0.0002504379815351852
2013-04-03,-0.0055594483619854675
2013-04-04,0.004957929329630839
2013-04-05,0.004789876422405513
2013-04-08,0.0014861449898018546
2013-04-09,0.0026132891413541927
2013-04-10,0.0012913706305628689
2013-04-11,0.0027406841492618266
2013-04-12,-0.004996401838104222
2013-04-15,-0.025689588081988252
2013-04-16,0.008424330727053115
2013-04-17,-0.007098173536197372
2013-04-18,-0.0015483408083366373
